1.4579,5.1545,14.151,10,3.5354,0.84149,898.58,1
4.7381,2.262,2.6074,-1.7573,4.0369,0.78844,932.72,1
1.3967,4.932,12.813,10,3.224,0.89415,876.9,1
0.44301,8.5083,0,0,1.8846,2.7879,515.83,1
2.6739,2.284,0,0,3.0536,0.70147,858.42,1
1.8911,4.4984,14.067,9.9999,3.9288,0.66952,915.32,1
16.806,3.7646,36.105,-1.5355,8.2629,1.2017,1215.3,1
1.4769,2.6453,0,0,1.9535,1.189,727.75,1
1.1977,3.0245,0,0,1.8112,1.387,716.46,1
1.5999,4.7089,14.823,10,3.5984,0.78758,912.78,1
0.67736,4.9869,0,0,1.689,2.0684,527.42,1
1.3212,2.5176,0,0,1.6631,1.3582,662.8,1
14.923,1.116,7.6143,-1.8298,3.7151,1.0132,839.18,1
1.3143,3.9249,0,0,2.5792,1.1486,773.64,1
2.3702,1.6259,0,0,1.9269,0.94088,704.08,1
6.4099,1.9827,5.7209,-1.1259,2.7995,1.2094,845.35,1
1.069,4.7102,10.999,10,2.4053,1.2041,780.12,1
23.154,3.3179,13.266,-1.4674,37.273,0.076941,5765.8,0
15.293,17.548,26.741,-1.0078,127.51,0.083952,2724.8,0
17.95,12.111,39.597,2.0001,34.945,0.11199,5186.4,0
15.761,5.6121,1.3802,-1.9311,46.423,0.082025,2163.2,0
28.052,3.1069,44.448,-1.5217,21.046,0.36505,1521.3,1
1.7567,6.8244,20.47,10,5.5615,0.63134,1063.8,1
1.6506,5.1718,15.285,10,3.9949,0.73639,960.12,1
1.7651,2.9325,0,0,2.5881,0.95292,809.39,1
25.553,1.5557,1.0001,1.0001,3.6429,0.40988,856.45,1
2.2996,6.2187,22.098,10,6.5487,0.48449,1098.6,1
1.5917,2.86,0,0,2.2761,1.0676,745.94,1
1.3195,3.1468,0,0,2.0761,1.2395,737.03,1
1.7151,4.844,0,0,4.1538,0.82381,976.33,1
1.8136,6.4616,22.894,10,5.6276,0.62461,1072.9,1
3.2912,4.2781,4.7554,-2.4458,2.4682,2.8688,658.12,1
8.1735,10.251,58.336,-1.1174,10.255,1.4544,1244.5,1
2.8126,1.7553,0,0,2.4684,0.76066,766.88,1
1.8729,3.7621,0,0,3.523,0.81779,921.31,1
4.6923,2.2537,1.7231,-9.9977,5.3163,0.44324,1015.6,1
0.83754,5.0719,0,0,2.124,1.6648,725.65,1
8.8375,3.7579,13.338,-1.0733,9.6943,0.48497,1238.5,1
0.99648,3.6679,0,0,1.8275,1.5507,681.52,1
2.6707,1.4783,0,0,1.974,0.88102,711.51,1
21.98,2.6918,2.2164,-7.2026,31.063,0.075522,2499.6,0
1.3948,3.1329,0,0,2.1849,1.1746,757.84,1
11.836,1.4338,6.9665,-2.1087,4.4828,0.94149,879.11,1
3.576,3.0261,16.321,10,5.0436,0.40384,977.84,1
11.942,1.1515,5.3495,-3.7335,3.9817,1.0646,770.74,1
1.3497,3.5355,0,0,2.386,1.16,790.38,1
1.6858,3.7294,10.969,10,2.9263,0.81518,829.62,1
1.4838,5.3208,13.39,10,3.6227,0.81787,899.91,1
3.2407,5.5842,4.5079,-10,5.233,1.5007,484.35,1
3.5357,16.091,4.0588,-1,26.974,0.3714,1615,1
0.48946,5.9435,0,0,1.4545,2.7306,464.67,1
2.2907,1.7992,0,0,2.0607,0.92182,717.86,1
1.0215,7.9273,15.378,10,3.7479,1.0872,858.23,1
0.83585,5.7023,0,0,2.3832,1.616,754.73,1
1.3505,9.8395,28.33,10,6.3954,0.7718,1135.1,1
1.4838,8.0734,0,0,5.9897,0.84089,1110,1
1.4388,9.759,27.12,10,6.6401,0.71891,1136,1
0.92769,4.5024,0,0,2.0884,1.5568,703.84,1
0.86212,5.4006,0,0,2.328,1.5895,762.13,1
6.3081,1.5962,3.3466,-9.9999,2.9963,1.3081,559.31,1
15.62,1.517,11.729,-1.371,5.6032,0.62087,1035.4,1
2.0204,3.1851,11.076,10,3.0154,0.72099,850.96,1
1.3331,7.9486,20.888,10,5.0128,0.81723,1043.3,1
12.245,1.6888,9.6936,-1.3069,5.1615,0.65731,1041.7,1
1.5581,3.361,0,0,2.6184,1.0237,804.56,1
1.6984,6.5232,18.293,10,5.0842,0.66291,1039.6,1
3.6108,16.374,4.9048,-1.035,27.727,0.37351,1625.6,1
1.9572,3.197,0,0,3.1286,0.83056,855.78,1
8.561,1.5043,5.1125,-1.9557,3.1689,1.2138,835.62,1
1.6854,2.673,0,0,2.2526,1.0373,771.07,1
0.90804,8.2166,16.714,10,3.5525,1.2202,865.12,1
2.5335,3.2403,0,0,4.1046,0.63834,958.05,1
1.5574,4.806,12.877,10,3.4563,0.80409,827.54,1
1.7106,2.061,0,0,1.7628,1.1519,665.14,1
1.3653,5.5855,14.916,10,3.6062,0.87902,919.72,1
29.645,7.4629,12.508,-4,116.15,0.040737,8129.1,0
5.2811,2.2697,3.6392,-2.2411,3.7028,1.1039,849.67,1
10.532,1.5891,6.3637,-1.6911,5.3385,0.61177,1028.3,1
1.0329,3.8058,0,0,1.9655,1.4769,714.56,1
1.2428,5.9862,15.194,10,3.5333,0.95098,889.76,1
0.9349,6.7293,14.239,10,3.0055,1.2434,810.28,1
3.0178,1.3006,0,0,1.9625,0.84093,683.18,1
7.8251,1.1088,3.3103,-9.9999,1.944,1.9994,402.61,1
14.279,1.6305,12.163,-1.5005,4.1072,1.076,931.98,1
13.099,19.449,70.225,1.8855,51.659,0.1163,2047.1,0
12.74,8.9232,1.0238,-4.9393,59.683,0.09151,2336.6,0
3.0105,16.059,2.6096,-1,23.339,0.42132,1575.6,1
1.6264,4.0617,0,0,3.3029,0.91764,884.71,1
2.261,17.806,68.982,10,18.964,0.39813,1485.9,1
19.554,3.5062,36.681,-1.4682,13.056,0.66386,1385,1
1.7119,3.1005,0,0,2.6538,0.96096,827.38,1
10.087,4.204,20.896,-1.5104,7.5846,1.1662,1174.4,1
27.38,1.9462,30.039,-1.4015,10.313,0.50634,1280.1,1
2.0984,4.2278,15.494,10,4.1821,0.61429,956.72,1
16.485,2.8239,22.98,-1.6475,9.2071,0.84806,1178.8,1
3.3921,3.7493,0,0,6.359,0.45206,1075.1,1
4.9985,2.7384,3.7472,-1.364,4.634,0.79471,1004.8,1
1.3226,2.7141,0,0,1.7949,1.3132,708.99,1
1.4222,2.532,0,0,1.8006,1.2585,656.39,1
1.6946,6.0609,17.828,10,4.7757,0.67985,985.29,1
11.681,1.6935,8.0233,-1.5452,5.9468,0.57439,1041,1
1.8988,11.052,46.594,10,10.365,0.53489,1288,1
8.5443,3.3248,7.878,-1,10.48,0.32682,1233.3,1
1.9836,3.3671,0,0,3.3395,0.80358,874.18,1
4.4305,5.0024,0,0,11.082,0.31595,1241.7,1
1.7517,3.2806,0,0,2.8733,0.91891,793.25,1
1.0487,3.4523,0,0,1.8102,1.506,684.14,1
2.4152,1.4551,0,0,1.7573,0.98311,670.36,1
1.7531,5.2886,17.141,10,4.3878,0.6862,988.87,1
18.4,1.8876,17.037,-1.8774,5.9459,1.1862,1082.8,1
0.79398,5.1252,0,0,2.0347,1.751,719.68,1
1.0652,5.2868,0,0,2.8158,1.2939,833.9,1
1.4047,3.1208,0,0,2.192,1.1681,741.08,1
1.9059,3.5512,0,0,3.384,0.8202,898.2,1
0.52898,6.3087,0,0,1.6686,2.4897,601.03,1
2.7377,3.1802,1.1655,-1,3.362,0.96799,896.63,1
4.4075,4.061,4.5738,-9.9999,6.4927,0.8935,738.84,1
9.0552,4.0425,14.068,-1.1104,11.194,0.43975,1301.3,1
1.6459,4.3116,13.572,10,3.3733,0.78893,864.68,1
1.139,5.9968,13.686,10,3.2161,1.0425,796.37,1
23.325,7.3584,60.404,5,35.111,0.060341,3072.5,0
4.6956,2.1057,0,0,4.9439,0.41523,974.28,1
17.335,4.3341,39.395,-1.2406,17.652,0.40914,1454.8,1
2.0533,18.263,71.917,10,18.059,0.44713,1481.4,1
2.5546,1.6487,0,0,2.1058,0.86633,718.89,1
2.9769,14.843,7.4239,-5.0056,17.862,0.76061,1227.9,1
23.444,1.155,12.519,-1.6251,7.859,0.39842,1147.8,1
7.1896,2.3,6.3607,-1.2942,4.5282,0.83494,960.38,1
0.76885,8.3654,13.606,10,3.006,1.4529,752.35,1
1.3667,14.399,44.939,10,9.602,0.7182,1283.3,1
1.4854,4.3086,12.261,10,3.0262,0.87932,849.72,1
1.2222,4.8587,0,0,2.9691,1.155,867.77,1
1.1262,8.4979,18.921,10,4.4905,0.96251,950.51,1
8.2322,2.773,9.2484,-1.7019,5.5234,1.034,930.89,1
1.7651,2.5348,0,0,2.2371,1.0135,767.63,1
6.0615,1.372,2.5717,-1.9586,2.7454,1.0035,814.86,1
3.1355,5.887,32.27,10,8.9031,0.36031,1181.4,1
2.2016,1.7203,0,0,1.8938,0.98225,706.9,1
2.7922,6.5875,2.3995,-9.9984,8.2617,0.6856,1059.3,1
1.809,6.7211,23.139,10,5.8036,0.61812,1083.1,1
1.8524,6.4187,20.651,10,5.5573,0.60766,1043.4,1
2.2491,16.037,56.472,9.9999,16.561,0.40113,1434.9,1
11.475,4.6607,18.8,-1.3581,19.168,0.28246,1448.5,1
2.2044,16.702,57.869,10,16.906,0.40765,1444.8,1
24.667,1.8722,20.989,-1.4898,14.388,0.24764,1316.6,1
16.753,3.6586,39.783,-1,12.25,0.43714,1336.8,1
9.7808,3.5549,12.791,-1.0442,11.186,0.36562,1277,1
3.3469,8.1767,47.018,10,13.189,0.30655,1308.5,1
3.1829,6.1267,35.827,10,9.5255,0.35355,1204.1,1
0.89812,3.9476,0,0,1.7727,1.6775,637.82,1
2.7863,4.1755,0,0,5.817,0.53081,1055.5,1
2.8846,1.7422,0,0,2.5128,0.74464,793.14,1
3.9188,10.374,74.567,10,20.061,0.25227,1439.5,1
1.4955,7.0809,22.874,10,5.1378,0.74967,1052.9,1
2.4722,2.3745,0,0,2.9352,0.74518,838.06,1
1.7325,5.0215,15.948,10,4.1059,0.70694,954.48,1
1.3705,8.2916,19.434,10,5.2038,0.78367,1007.8,1
25.034,8.0663,53.47,1.99,39.079,0.075544,7056.9,0
3.7362,14.771,0,0,27.594,0.30388,1588.5,1
4.0428,5.2245,6.7116,-10,4.7749,1.9738,834.4,1
2.2126,2.4968,0,0,2.7622,0.814,788.17,1
13.956,1.1784,7.0169,-1.829,4.513,0.75298,977.96,1
3.1938,2.6002,1.3393,-9.9957,3.6237,0.83315,900.49,1
2.4093,3.7655,0,0,4.5361,0.63552,983.34,1
1.2861,5.6281,0,0,3.6192,1.0538,928.73,1
2.9494,11.43,50.547,10,15.513,0.31629,1375.8,1
3.6291,4.1234,0,0,7.4821,0.4092,1127.7,1
0.4746,10.205,0,0,2.4217,2.52,501.08,1
1.5626,5.7066,17.151,10,4.232,0.75688,972.64,1
2.638,3.2794,0,0,4.3255,0.61026,950.5,1
1.797,2.1762,0,0,1.9553,1.0679,710.53,1
1.2142,6.1236,0,0,3.7176,1.0926,938.92,1
1.1862,4.2768,0,0,2.5366,1.2372,776.21,1
1.2309,6.4889,14.04,9.9999,3.6631,0.93963,890.8,1
1.9377,2.7773,0,0,2.6907,0.88773,822.66,1
4.7759,6.4831,5.8858,-1.3108,13.049,0.43334,1341.9,1
3.0092,4.0061,1.8074,-9.9967,5.2865,0.76106,1013.7,1
1.8421,19.481,62.846,10,16.804,0.49036,1463.1,1
0.89865,4.0248,0,0,1.8085,1.6657,648.87,1
1.4813,4.0256,0,0,2.9815,1.0105,845.11,1
2.8566,15.399,11.01,-10,11.261,1.7696,1027.2,1
4.9893,1.5585,1.7682,-9.991,3.4692,0.68294,896.94,1
1.1069,5.5415,12.639,10,2.901,1.1007,848.29,1
2.2523,2.1509,0,0,2.4223,0.85682,780.86,1
1.842,3.8972,12.464,10,3.3538,0.72843,891.78,1
1.1378,5.5258,13.122,10,2.9858,1.0699,785.58,1
8.1489,1.1786,3.4643,-6.3623,2.7606,1.3232,682.03,1
0.8497,4.3173,0,0,1.8342,1.7221,698.44,1
12.379,5.9206,2.4566,-3.9982,38.478,0.10292,5297.6,0
1.1406,4.2507,0,0,2.4242,1.2893,803.9,1
1.1534,4.2505,0,0,2.4513,1.2749,809.51,1
1.3811,8.7227,21.048,9.9999,5.5493,0.76771,1034.6,1
1.1114,4.3556,0,0,2.4205,1.3129,766.44,1
1.0522,5.8499,0,0,3.0777,1.2753,876.67,1
1.4149,9.6843,29.334,10,6.6166,0.73792,1127.7,1
1.2165,2.9233,0,0,1.7781,1.3844,645.35,1
0.99713,6.87,14.239,10,3.2287,1.1555,785.85,1
6.8133,2.1578,6.7451,-1.1491,3.2037,1.1472,864.35,1
0.51312,9.6538,0,0,2.4768,2.3526,483.77,1
0.75804,4.6529,0,0,1.7635,1.8862,632.85,1
0.94655,6.7419,13.442,10,3.0083,1.2274,814.77,1
11.976,1.2807,6.2402,-1.8091,4.448,0.73913,949.78,1
4.0311,3.5072,4.269,-3.6379,3.5375,1.7533,524.51,1
13.577,1.8519,11.492,-1.351,6.7088,0.53819,1116.4,1
9.3844,15.418,41.007,-1,53.36,0.22858,1810.9,1
3.5069,7.2014,5.899,-10,8.5333,1.07,690.89,1
1.7996,2.3321,0,0,2.0984,1.0322,742.99,1
5.3603,5.0317,12.12,-1,5.8641,1.0998,1095.7,1
1.806,4.444,0,0,4.013,0.80289,946.99,1
2.6892,2.7602,0,0,3.7113,0.6413,912.21,1
1.2824,3.2404,0,0,2.0777,1.2611,747.33,1
3.3639,3.4999,1.7451,-4.9108,5.4626,0.63096,1012.2,1
0.99351,7.8858,17.243,9.9999,3.7342,1.1201,924.38,1
3.8947,6.4549,4.2197,-1.5507,10.848,0.52601,1291.3,1
1.2603,7.0193,18.253,10,4.2137,0.89623,957.41,1
4.1284,17.638,6.5767,-1,33.855,0.32736,1684.5,1
4.351,8.69,56.86,10,17.798,0.22348,1375.6,1
16.879,1.8259,16.398,-1.2309,7.0337,0.51836,1125.9,1
2.4173,19.744,109.42,10,23.977,0.39056,1572,1
2.6727,12.291,61.968,10,15.992,0.36105,1406.6,1
0.95472,6.6923,14.458,10,3.0554,1.218,815.49,1
1.3518,2.5217,0,0,1.7044,1.3265,691,1
2.7511,9.4383,46.304,10,12.495,0.36503,1314,1
18.241,1.56,14.435,-1.3598,6.7565,0.52821,1112.5,1
1.5137,14.983,43.282,10,10.726,0.63096,1308.4,1
12.039,3.0762,15.049,-1.534,11.255,0.47232,1255.3,1
2.5834,7.225,34.759,10,9.0434,0.4183,1207.4,1
7.978,3.5374,10.263,-1.3446,8.6846,0.57968,1160.5,1
3.6378,1.4604,0,0,2.6564,0.65134,797.13,1
1.1321,4.2918,10.063,10,2.3031,1.1726,777.66,1
10.262,1.2401,5.6753,-1.6157,2.8219,1.1683,791.38,1
2.5763,1.6382,0,0,2.1102,0.86204,690.29,1
1.6543,2.9944,0,0,2.4768,1.0082,801.61,1
1.8955,14.247,52.336,10,12.977,0.50336,1367,1
1.6029,3.1038,0,0,2.4876,1.0258,752.44,1
1.3097,2.7099,0,0,1.7746,1.327,698.38,1
1.0156,6.4506,0,0,3.2757,1.2899,860.48,1
1.2514,5.8808,13.881,10,3.4355,0.9491,872.57,1
7.5978,2.0124,5.2037,-2.6975,4.92,0.88798,836.36,1
1.0194,4.782,0,0,2.4375,1.3912,795.9,1
0.91734,5.2258,0,0,2.3969,1.5073,798.48,1
1.405,5.0825,13.959,10,3.3814,0.87946,901.75,1
1.2728,3.9249,9.9608,10,2.3634,1.0728,765.27,1
0.82571,4.7807,0,0,1.9738,1.7177,722.35,1
0.49432,9.5128,0,0,2.3512,2.4483,595.47,1
1.0373,5.4476,12.092,9.9999,2.6843,1.185,808.82,1
3.0766,1.2305,0,0,1.8929,0.85333,709.33,1
1.0904,4.2156,9.436,10,2.1707,1.2287,737.5,1
1.14,3.9968,0,0,2.2782,1.3161,767.69,1
1.4824,3.4271,9.1072,10,2.3641,0.96854,765.48,1
1.8813,17.899,0,0,16.837,0.59089,1480.4,1
0.98447,3.8368,0,0,1.8886,1.5453,719.23,1
0.8143,8.927,15.664,10,3.4181,1.3457,804.66,1
14.392,4.7478,1.1499,-4,35.875,0.094047,3965,0
17.917,13.352,131.14,-1.5466,36.485,0.92294,1786.6,1
19.088,15.524,148.4,-1.4597,69.122,0.43936,2001,1
6.3489,7.6958,22.68,-2.1074,6.0897,2.6653,986.4,1
26.186,1.15,1,2.6531,1.726,0.75171,658.76,1
0.80107,8.2797,0,0,3.3163,1.5499,913.38,1
26.899,3.2407,54.656,-1.2581,15.01,0.46688,1398,1
2.5083,2.0347,0,0,2.5518,0.79055,793.36,1
18.246,2.4064,24.535,-1.6403,5.3822,1.389,1043,1
3.8897,7.2208,0,0,14.043,0.3283,1337.6,1
1.3378,3.0622,0,0,2.0483,1.2357,676.96,1
1.6249,2.8654,0,0,2.328,1.045,762.77,1
4.4788,2.0932,2.3066,-3.2081,3.5337,0.92946,900.83,1
12.091,4.1539,21.991,-1.3572,13.84,0.47878,1327.9,1
2.3342,7.8072,30.501,10,8.5459,0.44921,1195.9,1
2.9522,10.136,2.9186,-9.9977,14.865,0.46438,1381.1,1
2.073,6.513,25.753,10,6.4974,0.54135,1112.2,1
5.1345,8.4591,10.479,-2.0297,17.503,0.51127,1290.4,1
3.8409,4.1896,22.969,10,7.3954,0.32204,1095.9,1
3.3507,6.8536,4.5905,-2.1519,8.4835,0.87736,926.98,1
0.72083,4.9227,0,0,1.7742,1.9509,671.62,1
2.0508,17.293,0,0,17.732,0.54395,1491.4,1
1.4961,3.2508,0,0,2.4317,1.0797,753.44,1
4.2265,2.529,3.5116,-3.091,2.3396,2.1481,695.1,1
10.93,7.3805,22.693,-1.2745,32.564,0.19678,1591,1
4.2425,12.093,7.388,-1,21.768,0.40141,1546,1
7.831,2.3251,5.9703,-1.6874,6.3571,0.58659,1108.8,1
3.7414,2.8676,15.152,10,4.9056,0.39529,970.59,1
1.0042,3.9556,0,0,1.9861,1.4993,687.31,1
23.103,1.9511,27.118,-1.319,7.6342,0.63763,1156.2,1
4.1237,5.794,0,0,11.946,0.32621,1275.9,1
1.4378,2.9102,0,0,2.0921,1.1735,735.8,1
4.9445,3.9909,8.1656,-1.6707,3.3547,2.1288,812.67,1
7.1096,1.6793,4.8703,-2.0038,2.3861,1.774,596.54,1
0.67599,5.2664,0,0,1.78,2.0411,541.47,1
2.8694,2.4129,0,0,3.4617,0.63738,895.23,1
13.24,2.721,17.567,-2.6835,3.3212,3.1903,812.67,1
0.79816,6.007,0,0,2.3973,1.67,749.69,1
7.5498,6.096,12.084,-1.5506,19.19,0.30706,1450.4,1
9.4068,1.283,4.7631,-1.8319,3.2781,0.99039,812.94,1
1.041,4.0276,0,0,2.0964,1.4376,707.03,1
1.6769,4.369,0,0,3.6632,0.86932,924.92,1
3.0077,18.377,2.9642,-1,26.699,0.41581,1625.2,1
3.4127,3.2903,3.566,-1.839,2.3423,2.2526,702.35,1
17.13,2.9871,30.199,-1.4178,7.2119,1.0202,1168.9,1
14.246,1.2708,8.1028,-2.3997,3.2778,1.6359,796.01,1
1.1234,3.8017,0,0,2.1354,1.3585,753.4,1
0.85713,4.4517,0,0,1.9078,1.6908,669.33,1
12.872,1.469,8.7909,-1.5091,4.4409,0.81673,973.22,1
3.9386,1.8918,0,0,3.7256,0.5223,895.4,1
3.4994,3.8687,1.9636,-9.9941,6.4553,0.55349,1077.3,1
1.1276,8.2078,17.837,10,4.3186,0.96904,922.02,1
1.0392,4.0356,0,0,2.0969,1.4392,683.73,1
1.617,2.8764,0,0,2.3256,1.0484,786.4,1
18.973,1.1964,12.563,-1.3803,4.2656,0.78792,931.74,1
2.6526,2.0234,0,0,2.6836,0.74961,779.19,1
0.81972,4.329,0,0,1.7743,1.7835,633.75,1
1.1228,3.4506,0,0,1.9371,1.4069,658.99,1
2.0644,13.32,42.481,10,12.515,0.4531,1341.2,1
0.94912,5.9543,0,0,2.8256,1.4075,857.06,1
1.6341,5.4036,16.2,10,4.1546,0.73375,963.87,1
3.354,1.2502,0,0,2.0966,0.77512,718.19,1
1.2102,5.3288,12.822,10,3.041,1.0141,821.35,1
0.50385,8.2779,0,0,2.0854,2.4642,534.34,1
2.0073,4.9239,1.3637,-9.9731,3.4653,1.4865,693.26,1
4.2123,5.9945,5.3042,-9.9999,10.882,0.57827,1171.4,1
1.1856,3.8648,0,0,2.2911,1.2799,748.96,1
5.221,2.0393,3.6063,-10,2.5576,1.8737,426.41,1
14.118,1.5979,10.292,-1.6688,5.3743,0.80092,927.96,1
1.8388,8.1005,27.428,10,7.0612,0.5772,1150.1,1
9.9407,1.4105,6.244,-1.9955,2.5684,1.6831,775.59,1
22.84,2.434,34.541,-1.237,9.7325,0.5403,1248.9,1
9.046,2.4145,8.5063,-1.3498,6.4557,0.60796,1099.4,1
2.1211,1.7357,0,0,1.8408,1.0147,683.77,1
2.7808,3.0383,0,0,4.2245,0.59632,960.5,1
2.1717,2.1677,0,0,2.3538,0.8853,781.94,1
2.0348,3.4376,0,0,3.4974,0.77736,915.91,1
2.517,2.6413,0,0,3.324,0.69815,888.92,1
2.842,4.6151,20.665,10,6.1148,0.42917,1063.3,1
2.2219,8.7294,32.183,10,9.0485,0.45986,1220,1
1.3961,3.3611,0,0,2.3462,1.1425,686.97,1
2.995,3.3781,0,0,5.0587,0.53157,1014.2,1
1.9345,3.3996,0,0,3.2883,0.82104,897.07,1
29.522,1.1144,18.267,-1.5252,5.7409,0.715,1076.1,1
29.374,4.0404,76.733,-1.2715,18.668,0.48054,1510.6,1
0.71032,5.4865,0,0,1.9486,1.921,657.6,1
6.3619,12.211,31.904,-1.7151,15.446,1.3884,1366,1
18.475,3.2918,8.5302,-3.0971,31.843,0.083525,1988.3,0
3.8627,3.9203,0,0,7.5714,0.39096,1127.6,1
1.075,3.0075,0,0,1.6165,1.5489,612.47,1
1.8592,4.0684,13.601,10,3.5674,0.70897,902.33,1
2.25,2.6574,0,0,2.9896,0.77894,842.64,1
1.46,4.1448,0,0,3.0257,1.0154,785.19,1
1.8647,13.117,0,0,12.23,0.61804,1361.8,1
10.605,19.776,6.5112,-4.4554,110.11,0.098887,2410.1,0
23.615,8.0008,44.535,3.9698,30.25,0.077509,2272.8,0
2.2533,15.903,4.2223,-2.9997,14.709,0.87745,1219,1
24.271,3.646,53.499,-1.3524,14.159,0.61887,1421.3,1
1.2738,11.977,35.028,10,7.4242,0.79516,1183.6,1
18.23,7.7828,91.138,-1.1918,23.182,0.59218,1578.1,1
29.546,19.825,17.291,1.1222,52.449,0.13399,2107.7,0
0.8115,7.5443,0,0,3.0611,1.559,814.26,1
1.1848,15.271,45.792,10,8.9179,0.83289,1257.1,1
17.083,2.177,19.673,-1.4184,7.3737,0.71369,1170.8,1
9.3034,4.1945,18.336,-1.5769,7.2865,1.2115,1114.3,1
13.126,3.3136,25.493,-1.3904,6.0336,1.2168,1098.9,1
1.6576,4.0866,12.732,10,3.2083,0.79915,868.86,1
4.2504,2.9468,3.5944,-10,3.6523,1.4297,604.45,1
1.5011,3.1168,0,0,2.3393,1.0937,794.31,1
3.0897,4.6435,21.836,10,6.6505,0.39103,1082.9,1
10.926,1.3645,5.6701,-2.0404,4.7398,0.70926,1009.4,1
1.6235,5.4034,15.652,10,4.0979,0.73852,959.14,1
1.5671,2.9044,0,0,2.2758,1.0775,776.27,1
2.4068,1.3488,0,0,1.6231,1.0316,666.33,1
1.6392,7.023,20.631,10,5.3866,0.67536,1051.8,1
2.8708,2.7438,0,0,3.9385,0.60224,931.47,1
2.2449,3.8831,15.732,10,4.1593,0.5927,934.4,1
17.007,1.1356,8.9295,-1.5105,5.172,0.56753,998.04,1
3.4035,2.1693,0,0,3.6915,0.56471,899.2,1
1.7583,3.828,12.004,10,3.1579,0.7708,852.01,1
1.6698,2.4483,0,0,2.044,1.0881,737.25,1
1.8562,3.9234,12.692,10,3.4072,0.72053,891.95,1
1.923,9.7225,32.812,10,8.7806,0.52568,1223,1
4.7124,1.4679,0,0,3.4588,0.50133,857.78,1
13.255,1.2817,7.6568,-1.4865,4.4036,0.70288,972.18,1
1.4492,4.3247,10.976,10,2.8961,0.90295,842.29,1
1.28,2.9123,0,0,1.8639,1.3178,706.27,1
0.89457,5.1498,10.227,10,2.1881,1.4103,767.28,1
1.8045,2.307,0,0,2.0815,1.0346,683.28,1
6.6083,2.5698,5.3898,-1.4459,5.6588,0.66665,1047.3,1
7.2408,2.3173,6.4346,-1.7303,4.2229,1.1136,869.23,1
0.41855,9.743,0,0,2.039,2.8796,571.4,1
3.6368,5.289,0,0,9.6173,0.37895,1211.5,1
4.9337,17.761,125.04,10,40.821,0.16783,1648.5,1
5.3263,4.2028,3.1343,-9.9892,11.635,0.27637,1242.8,1
3.0697,12.535,3.7234,-1,17.02,0.51072,1478.9,1
3.2179,2.6431,0,0,4.2526,0.54591,952.37,1
7.1347,6.0703,14.793,-2.5186,13.211,0.84099,1171.1,1
3.9658,5.9157,35.407,10,11,0.27539,1223,1
4.5239,10.932,84.272,9.9999,24.163,0.21162,1483.1,1
1.3154,10.036,28.941,10,6.3795,0.79164,1130.3,1
1.5464,2.4143,0,0,1.8667,1.1824,690.83,1
6.3237,1.591,4.0748,-1.3622,2.3236,1.359,689.56,1
0.88826,7.9948,14.046,10,3.2946,1.26,779.83,1
1.307,8.1841,19.698,10,4.9768,0.82751,1035.6,1
0.81301,5.5589,0,0,2.2597,1.6725,671.95,1
2.3872,11.61,5.6202,-2.4,7.784,1.6596,1005,1
