,0
Mycbp,24.319795
Rragc,24.319795
Pou3f1,2.278453333333333
Fhl3,63.3225288888889
Inpp5b,63.3225288888889
Mir697,63.3225288888889
Mir698,63.3225288888889
Mtf1,63.3225288888889
Sf3a3,63.3225288888889
Utp11l,63.3225288888889
1110065P20Rik,19.295938
Epha10,19.295938
Maneal,19.295938
Yrdc,19.295938
9930104L06Rik,22.91849
Cdca8,22.91849
Gnl2,22.91849
Rspo1,22.91849
2610028E06Rik,13.86500928571429
Csf3r,13.86500928571429
Ftl2,13.86500928571429
Grik3,13.86500928571429
Meaf6,13.86500928571429
Mrps15,13.86500928571429
Oscp1,13.86500928571429
Zc3h12a,13.86500928571429
1700029G01Rik,66.49136739130435
Adprhl2,66.49136739130435
Col8a2,66.49136739130435
Fam176b,66.49136739130435
Mtap7d1,66.49136739130435
Stk40,66.49136739130435
Tekt2,66.49136739130435
Thrap3,66.49136739130435
Trappc3,66.49136739130435
Eif2c3,20.6443125
Eif2c1,8.760385
AU040320,26.697334999999995
Ncdn,26.697334999999995
Tcfap2e,26.697334999999995
Gm12942,18.212638999999996
Sfpq,18.212638999999996
Zmym1,18.212638999999996
Zmym4,18.212638999999996
Zmym6,18.212638999999996
BC003266,2.711794
Dlgap3,2.711794
Gja4,2.711794
Gjb3,13.338907500000005
Gjb4,13.338907500000005
Gjb5,13.338907500000005
Tlr12,3.8888300000000005
Zscan20,3.8888300000000005
A3galt2,42.49298900000001
Phc2,42.49298900000001
Zfp362,42.49298900000001
Trim62,1.764605
Adc,38.54052357142858
Ak2,38.54052357142858
Fndc5,25.014915000000002
Hpca,25.014915000000002
Tmem54,25.014915000000002
C77080,13.116678749999998
S100pbp,13.116678749999998
Yars,13.116678749999998
Rbbp4,42.461531666666666
Sync,42.461531666666666
Zbtb8os,42.461531666666666
Zbtb8a,5.716701428571428
Bsdc1,9.820645
1700125D06Rik,13.232154545454545
Fam167b,13.232154545454545
Hdac1,13.232154545454545
Lck,13.232154545454545
Marcksl1,13.232154545454545
Tssk3,13.232154545454545
2510006D16Rik,9.79781
Eif3i,9.79781
Ccdc28b,55.15006999999999
Iqcc,55.15006999999999
Kpna6,55.15006999999999
Tmem39b,55.15006999999999
Txlna,55.15006999999999
Khdrbs1,1.024
Ptp4a2,48.66256666666667
Bai2,19.54469
Spocd1,19.54469
Col16a1,39.757419999999996
Hcrtr1,39.757419999999996
Pef1,39.757419999999996
Gm853,15.221144
Serinc2,15.221144
Tinagl1,15.221144
Fabp3,8.235093142857144
Nkain1,8.235093142857144
Pum1,8.235093142857144
Snrnp40,8.235093142857144
Zcchc17,8.235093142857144
Snord85,6.351948333333333
Laptm5,17.726043999999998
Sdc3,17.726043999999998
Sfrs4,44.9599875
Epb4.1,11.401657499999999
Oprd1,1.606175
Gmeb1,30.293813333333333
Rnu11,30.293813333333333
Taf12,30.293813333333333
Ythdf2,30.293813333333333
Rab42,46.89312
Snhg12,46.89312
Snora16a,46.89312
Snord99,46.89312
Atpif1,25.82523216216216
Dnajc8,25.82523216216216
Eya3,25.82523216216216
Med18,25.82523216216216
Phactr4,25.82523216216216
Ptafr,25.82523216216216
Rcc1,25.82523216216216
Sesn2,25.82523216216216
Snhg3,25.82523216216216
BC013712,5.641872500000001
Ppp1r8,5.641872500000001
Rpa2,5.641872500000001
Smpdl3b,5.641872500000001
Xkr8,5.641872500000001
Stx12,32.00466
Ahdc1,27.734001923076924
Fam76a,27.734001923076924
Fgr,27.734001923076924
Wasf2,29.71021133333333
Map3k6,23.20560142857143
Sytl1,23.20560142857143
Tmem222,23.20560142857143
Wdtc1,11.884139999999999
Fam46b,28.68093
1810019J16Rik,11.0901
Nudc,11.0901
Nudc-ps1,11.0901
Gpatch3,24.387469999999997
Gpn2,24.387469999999997
Nr0b2,24.387469999999997
Sfn,24.387469999999997
Pigv,44.058823000000004
Zdhhc18,44.058823000000004
Arid1a,21.829058333333336
Rps6ka1,21.829058333333336
Aim1l,9.490047000000002
Catsper4,9.490047000000002
Ccdc21,9.490047000000002
Cd52,9.490047000000002
Cnksr1,9.490047000000002
Dhdds,9.490047000000002
Gm7534,9.490047000000002
Grrp1,9.490047000000002
Lin28a,9.490047000000002
Pdik1l,9.490047000000002
Sh3bgrl3,9.490047000000002
Ubxn11,9.490047000000002
Zfp593,9.490047000000002
Extl1,2.35588
Slc30a2,2.35588
Trim63,2.35588
Stmn1,17.707405
2610002D18Rik,16.8292
Fam54b,16.8292
Man1c1,40.96745800000001
Sepn1,40.96745800000001
Ldlrap1,7.159680000000001
Clic4,25.839611470588242
D4Wsu53e,25.839611470588242
Rhd,25.839611470588242
Runx3,25.839611470588242
Srrm1,25.839611470588242
Syf2,25.839611470588242
Tmem50a,25.839611470588242
A330049M08Rik,5.36151
Mir700,5.36151
Rcan3,5.36151
4930555I21Rik,3.4415699999999996
Nipal3,3.4415699999999996
1700029M20Rik,4.817908333333333
Grhl3,4.817908333333333
Il22ra1,4.817908333333333
Il28ra,4.817908333333333
Myom3,4.817908333333333
Pnrc2,69.52184
Sfrs13a,69.52184
1110049F12Rik,44.901968636363634
Cnr2,44.901968636363634
E2f2,44.901968636363634
Fuca1,44.901968636363634
Gale,44.901968636363634
Hmgcl,44.901968636363634
Id3,44.901968636363634
Lypla2,44.901968636363634
Rpl11,44.901968636363634
Tceb3,44.901968636363634
Tcea3,6.958575
Hnrnpr,33.35702333333334
Zfp46,33.35702333333334
Htr1d,21.837850000000003
Luzp1,21.837850000000003
4930549C01Rik,41.428921666666675
Ephb2,41.428921666666675
Kdm1a,41.428921666666675
Cdc42,28.005509999999997
Hspg2,110.52463285714285
Ldlrad2,110.52463285714285
Usp48,28.292577499999993
Rap1gap,3.628355
Alpl,2.60587375
Ece1,6.640102500000001
Eif4g3,15.754328333333333
Hp1bp3,55.48689
Ddost,3.89218
Kif17,3.89218
Sh2d5,3.89218
Pink1,9.873350000000002
Cda,8.918493333333334
Camk2n1,3.9180743749999998
Pla2g2a,3.9180743749999998
Pla2g2c,3.9180743749999998
Pla2g2d,3.9180743749999998
Pla2g2f,3.9180743749999998
Pla2g5,3.9180743749999998
Ubxn10,3.9180743749999998
Vwa5b1,3.9180743749999998
Otud3,4.76772
Rnf186,79.35449
Tmco4,79.35449
Htr6,23.55996
Nbl1,23.55996
2310028O11Rik,23.99547
Capzb,43.76104500000001
Gm16287,43.76104500000001
C230096C10Rik,31.25702
Mrto4,31.25702
Ubr4,31.25702
Aldh4a1,2.679025
Pax7,2.679025
Tas1r2,2.679025
Igsf21,1.9118936363636363
Klhdc7a,1.9118936363636363
Arhgef10l,38.26996375
Padi1,32.82914
Padi2,32.82914
Padi3,32.82914
Padi4,32.82914
Padi6,32.82914
Rcc2,32.82914
Atp13a2,28.951637999999996
Crocc,28.951637999999996
Mfap2,28.951637999999996
Necap2,28.951637999999996
Spata21,28.951637999999996
D4Ertd22e,18.80775
Arhgef19,36.928603333333335
Epha2,36.928603333333335
Clcnka,87.98503000000001
Clcnkb,87.98503000000001
Gm694,87.98503000000001
Hspb7,87.98503000000001
Spen,42.097767999999995
AI507597,33.497032857142855
B330016D10Rik,33.497032857142855
Fblim1,33.497032857142855
Slc25a34,33.497032857142855
Tmem82,33.497032857142855
Agmat,56.817629999999994
Casp9,56.817629999999994
Cela2a,56.817629999999994
Ctrc,56.817629999999994
Ddi2,56.817629999999994
Dnajc16,56.817629999999994
Rsc1a1,56.817629999999994
Efhd2,10.545048888888891
Fhad1,10.545048888888891
Gm10565,10.545048888888891
Tmem51,10.545048888888891
9030409G11Rik,13.397245384615386
Lrrc38,20.27972124999999
Pdpn,20.27972124999999
Prdm2,20.27972124999999
1700012P22Rik,18.633553333333335
9430007A20Rik,18.633553333333335
Aadacl3,18.633553333333335
BC080695,18.633553333333335
C87977,18.633553333333335
Gm13023,18.633553333333335
Gm13040,18.633553333333335
Gm13043,18.633553333333335
Gm13057,18.633553333333335
Gm13078,18.633553333333335
Gm13083,18.633553333333335
Gm13084,18.633553333333335
Gm13088,18.633553333333335
Gm13101,18.633553333333335
Gm13102,18.633553333333335
Gm13103,18.633553333333335
Gm13109,18.633553333333335
Gm13119,18.633553333333335
Gm13124,18.633553333333335
Gm13125,18.633553333333335
Gm13128,18.633553333333335
Gm13177,18.633553333333335
Gm13178,18.633553333333335
Gm436,18.633553333333335
Gm438,18.633553333333335
Oog2,18.633553333333335
Oog3,18.633553333333335
Pramef12,18.633553333333335
Pramef17,18.633553333333335
Pramef6,18.633553333333335
Pramel4,18.633553333333335
Pramel5,18.633553333333335
Dhrs3,48.22299125
Tnfrsf1b,38.25564375
Tnfrsf8,38.25564375
1700029I01Rik,0.8967275
2610305D13Rik,0.8967275
Gm13034,0.8967275
Gm13051,0.8967275
Gm13139,0.8967275
Gm13143,0.8967275
Gm13152,0.8967275
Gm13154,0.8967275
Gm13157,0.8967275
Gm13238,0.8967275
Gm13242,0.8967275
Gm13251,0.8967275
Rex2,0.8967275
Vmn2r-ps14,0.8967275
Zfp534,0.8967275
Zfp600,0.8967275
2510039O18Rik,22.054959999999998
Mfn2,22.054959999999998
Plod1,22.054959999999998
Nppa,23.95774
Nppb,23.95774
Clcn6,57.41625
Mthfr,57.41625
2610109H07Rik,5.201531666666667
Agtrap,5.201531666666667
Fbxo2,3.3699133333333333
Fbxo44,3.3699133333333333
Exosc10,33.555094999999994
Casz1,3.9337976923076927
Gm572,3.9337976923076927
Masp2,3.9337976923076927
Srm,3.9337976923076927
Tardbp,3.9337976923076927
Dffa,16.79426
Pex14,16.79426
Cort,1.24228
Apitd1,18.967414999999995
Pgd,18.967414999999995
Kif1b,29.099938
Ube4b,29.663682500000004
Ctnnbip1,23.85667666666666
Lzic,23.85667666666666
Nmnat1,23.85667666666666
Rbp7,23.85667666666666
Clstn1,3.2157433333333327
Pik3cd,3.5989133333333334
Tmem201,3.5989133333333334
Spsb1,57.01987777777778
Car6,43.81303176470588
Gpr157,43.81303176470588
H6pd,43.81303176470588
Mir34a,43.81303176470588
Slc2a5,43.81303176470588
Slc2a7,43.81303176470588
Eno1,27.822546470588236
Gm5506,27.822546470588236
Rere,27.822546470588236
Slc45a1,33.30034
Errfi1,14.160067142857141
Park7,14.160067142857141
Per3,27.83682333333333
Vamp3,27.83682333333333
Camta1,14.807860000000002
Dnajc11,27.418165000000002
Klhl21,27.418165000000002
Phf13,27.418165000000002
Thap3,27.418165000000002
Zbtb48,27.418165000000002
Nol9,14.144453333333333
Espn,6.30491
Tnfrsf25,6.30491
Acot7,28.57965500000001
Chd5,28.57965500000001
Gm833,28.57965500000001
Gpr153,28.57965500000001
Hes2,28.57965500000001
Hes3,28.57965500000001
Icmt,28.57965500000001
Kcnab2,28.57965500000001
Nphp4,28.57965500000001
Rnf207,28.57965500000001
Rpl22,28.57965500000001
A430005L14Rik,5.568133750000001
Ajap1,5.568133750000001
BC046331,5.568133750000001
Dffb,5.568133750000001
1190007F08Rik,24.03558
Ccdc27,24.03558
Lrrc47,24.03558
Arhgef16,21.12529222222222
Megf6,21.12529222222222
Tprgl,21.12529222222222
Trp73,21.12529222222222
Wdr8,21.12529222222222
Prdm16,22.385456666666666
Actrt2,2.86785
2810405K02Rik,13.705603333333334
Hes5,13.705603333333334
Mmel1,13.705603333333334
Pank4,13.705603333333334
Plch2,13.705603333333334
Tnfrsf14,13.705603333333334
Ttc34,13.705603333333334
Morn1,32.6764275
Pex10,32.6764275
Rer1,32.6764275
Ski,54.4610375
2610002J02Rik,146.25454666666667
2010015L04Rik,74.49853
Gabrd,74.49853
Prkcz,74.49853
Gnb1,21.97744375
Nadk,21.97744375
B930041F14Rik,34.028705
Cdk11b,34.028705
Mib2,34.028705
Mmp23,34.028705
Slc35e2,34.028705
Ssu72,34.028705
Gm5151,27.581730000000004
Tmem88b,22.870224999999998
Vwa1,22.870224999999998
Aurkaip1,86.79162833333334
Ccnl2,86.79162833333334
Mrpl20,86.79162833333334
Mxra8,86.79162833333334
Acap3,65.56111333333332
Gm5801,65.56111333333332
Pusl1,65.56111333333332
Ube2j2,65.56111333333332
Tnfrsf18,114.02488999999998
Tnfrsf4,114.02488999999998
Ttll10,114.02488999999998
9430015G10Rik,9.451663333333334
Mir200a,9.451663333333334
Mir200b,9.451663333333334
Mir429,9.451663333333334
Agrn,13.75939
Vmn1r-ps4,14.280565000000001
Cdk6,15.371344285714287
Fam133b,16.5548
Gatad1,24.42429
Cyp51,74.52150999999999
Fzd1,58.81162500000001
Cdk14,30.43708769230769
Cldn12,37.35006333333333
Steap2,16.819502000000004
Sri,38.97550666666667
Adam22,16.142723999999998
Dbf4,13.057716666666666
Slc25a40,13.057716666666666
Abcb1a,0.5246149999999999
Abcb1b,14.406770000000002
Crot,18.9793
4930420K17Rik,15.349296666666667
Dmtf1,15.349296666666667
4933402N22Rik,19.758536666666664
Gm6455,19.758536666666664
Gm6460,19.758536666666664
Speer1-ps1,19.758536666666664
Sema3e,4.617646153846154
Pclo,3.92788
Gm9758,3.0707824999999995
Speer4c,3.0707824999999995
Speer4d,3.0707824999999995
Speer4e,3.0707824999999995
Speer7-ps1,3.0707824999999995
Speer8-ps1,3.0707824999999995
Cacna2d1,12.761199999999999
Hgf,14.0488475
Cd36,18.041465
Gnai1,18.041465
Gnat3,18.041465
Sema3c,18.041465
Speer4f,18.041465
Magi2,9.482626
A630072M18Rik,13.128852222222221
Phtf2,13.128852222222221
Rsbn1l,13.128852222222221
Tmem60,13.128852222222221
Pion,39.08586
Lrrc17,41.2143525
Armc10,13.57039
Fbxl13,13.57039
Napepld,39.97871
Slc26a5,2.228115
LOC100042049,27.76507
Orc5l,27.76507
A930003O13Rik,38.61314
Lhfpl3,38.61314
Mll5,67.00789571428572
Srpk2,29.004935
AI506816,18.770000000000003
Snord93,34.42214
Tomm7,34.42214
Fam126a,30.073594999999997
Klhl7,2.5206
Nupl2,3.81155
Kcnh2,30.47256666666667
Atg9b,32.639
Accn3,71.154735
Cdk5,71.154735
Slc4a2,71.154735
Agap3,13.675564999999999
Fastk,13.675564999999999
Tmub1,13.675564999999999
Smarcd3,124.02911
1700022A21Rik,1.0387600000000001
Wdr86,19.37704
Prkag2,57.249006666666666
Rheb,57.249006666666666
2900005J15Rik,16.946695
1700096K18Rik,24.52669
4831440E17Rik,24.52669
Cct8l1,24.52669
Mll3,24.52669
Xrcc2,3.8392800000000005
Actr3b,20.839806666666668
Speer4a,20.839806666666668
Dpp6,2.226475
Paxip1,71.45658
Cnpy1,15.337487500000002
En2,15.337487500000002
Insig1,15.337487500000002
Rnf32,1.01699
Lmbr1,13.299266666666666
Dnajb6,21.969011111111108
Gm5129,21.969011111111108
Il6,37.57557
Tyms,5.977879999999999
Hadha,21.63026
Hadhb,21.63026
Ept1,23.39549666666667
1700001C02Rik,17.3245125
Cib4,17.3245125
Gm1060,17.3245125
Otof,17.3245125
Kcnk3,2.129626666666667
4930471M23Rik,20.514873333333334
2310016E02Rik,98.22749999999999
Abhd1,98.22749999999999
Agbl5,98.22749999999999
Cgref1,98.22749999999999
Emilin1,98.22749999999999
Khk,98.22749999999999
Preb,98.22749999999999
Mpv17,20.71602
Eif2b4,57.65517500000001
Gtf3c2,57.65517500000001
Ppm1g,57.65517500000001
Snx17,57.65517500000001
Zfp513,57.65517500000001
Fndc4,40.114309999999996
Gckr,40.114309999999996
Ift172,40.114309999999996
Zfp512,40.114309999999996
4930548H24Rik,2.665435
Gpn1,2.665435
Slc4a1ap,2.665435
Supt7l,2.665435
Mrpl33,43.44230833333334
Bre,45.531138
Rbks,45.531138
Fosl2,62.96046
Ppp1cb,31.8704
Pisd,13.281638749999999
Yes1,13.281638749999999
C330019G07Rik,12.627298333333334
Depdc5,12.627298333333334
Ywhah,51.797065
Slc5a1,2.72614
Ctbp1,29.693510000000003
Spon2,29.693510000000003
4933407H18Rik,95.72606999999999
Fam53a,29.340817499999996
Fgfr3,29.340817499999996
Slbp,29.340817499999996
Tacc3,29.340817499999996
Tmem129,29.340817499999996
Letm1,9.79334
Whsc1,31.36189
Whsc2,31.36189
Haus3,49.67870500000001
Mxd4,49.67870500000001
Poln,49.67870500000001
Zfyve28,49.67870500000001
Rnf4,68.852695
Add1,21.603554999999997
Sh3bp2,21.603554999999997
Grk4,27.179167500000002
Mfsd10,27.179167500000002
Nop14,27.179167500000002
Htt,37.545535
A930005I04Rik,30.281813999999997
Rgs12,30.281813999999997
Cpz,23.642013333333335
2310079F23Rik,33.853365
Acox3,33.853365
Htra3,33.853365
Sh3tc1,33.853365
Ablim2,42.545776000000004
Afap1,42.545776000000004
Psapl1,71.2035375
Sorcs2,71.2035375
Ccdc96,24.13308
Grpel1,24.13308
Tbc1d14,24.13308
Cno,39.744413571428574
D5Ertd579e,39.744413571428574
Mrfap1,39.744413571428574
Ppp2r2c,7.31454
Wfs1,7.31454
Crmp1,1.8178100000000001
Jakmip1,1.8178100000000001
Evc,42.58505
Evc2,42.58505
Stx18,11.835963333333332
Slc2a9,34.62324857142857
Wdr1,34.62324857142857
Zfp518b,21.13277
Hs3st1,27.9646
Cpeb2,50.89971
Gm7854,50.89971
C1qtnf7,23.377344999999995
Cc2d2a,77.64036999999999
Bst1,13.93482157894737
Cd38,13.93482157894737
Fbxl5,13.93482157894737
Fgfbp1,13.93482157894737
Ldb2,24.698982424242416
Lap3,16.78738
Med28,16.78738
Gm3414,28.993295000000003
Ncapg,28.993295000000003
Slit2,32.589574
Kcnip4,11.1682
Gpr125,31.75375
Ppargc1a,24.83185
9230114K14Rik,57.92804
Dhx15,57.92804
Sod3,41.32313499999999
Pi4k2b,11.690380000000001
Anapc4,41.945436666666666
Slc34a2,19.38672
Sel1l3,1.02566
Rbpj,13.71394411764706
Tbc1d19,16.985889999999998
Stim2,30.267129999999998
G6pd2,1.267315
0610040J01Rik,8.197858333333334
3110047P20Rik,8.197858333333334
Arap2,8.197858333333334
Dthd1,8.197858333333334
Rell1,15.020674999999999
Pgm1,24.303096666666665
Tbc1d1,35.71827999999999
Klf3,33.298450624999994
Fam114a1,35.21268333333333
Mir574,35.21268333333333
Tlr1,35.21268333333333
Tlr6,35.21268333333333
Klhl5,25.53395
Wdr19,25.53395
Klb,21.13277
Rfc1,21.13277
Ugdh,84.25449666666667
1110003E01Rik,42.633205
N4bp2,26.528287142857145
Pds5a,26.528287142857145
9130230L23Rik,5.225564666666666
Chrna9,5.225564666666666
Rbm47,5.225564666666666
Rhoh,5.225564666666666
Apbb2,31.552276875
Limch1,31.701568
Uchl1,31.701568
Phox2b,2.03779
Slc30a9,8.611515
Tmem33,8.611515
Bend4,1.52786
Kctd8,0.5240100000000001
Gabra4,14.37151
Gabrb1,14.37151
Atp10d,25.19089
Corin,1.0248300000000001
Nipal1,24.906579999999998
Slain2,31.463061818181814
Tec,31.463061818181814
Fryl,16.391570999999995
Ociad2,26.940790000000003
Cwh43,2.02818
Sgcb,10.98098
Spata18,10.98098
2700023E23Rik,19.034546
Snora26,19.034546
Rasl11b,34.4419275
Fip1l1,40.090540000000004
Scfd2,40.090540000000004
Lnx1,11.416371999999999
Chic2,20.09244
Pdgfra,99.60486999999999
Kit,1.5173733333333335
Kdr,29.157929999999997
Srd5a3,29.157929999999997
Tmem165,33.944829999999996
Clock,35.72374
Exoc1,23.56731
Cep135,33.86997
Aasdh,10.68459
Paics,17.02434
Ppat,17.02434
1700023E05Rik,22.869750000000003
Hopx,22.869750000000003
Rest,9.482747999999997
Spink2,9.482747999999997
Igfbp7,37.12026384615385
Epha5,19.72632
Tecrl,19.72632
Cenpc1,27.205453333333335
Stap1,27.205453333333335
Uba6,27.205453333333335
Tmprss11a,0.5261899999999999
Tmprss11c,0.5261899999999999
Tmprss11d,0.5261899999999999
4930432K09Rik,15.024714999999999
Csn1s1,15.024714999999999
Csn1s2a,15.024714999999999
Csn1s2b,15.024714999999999
Csn2,15.024714999999999
Sult1b1,15.024714999999999
Sult1d1,15.024714999999999
Sult1e1,15.024714999999999
Ugt2a1,15.024714999999999
Ugt2a2,15.024714999999999
Ugt2a3,15.024714999999999
Ugt2b1,15.024714999999999
Ugt2b34,15.024714999999999
Ugt2b35,15.024714999999999
Ugt2b36,15.024714999999999
Ugt2b37,15.024714999999999
Ugt2b38,15.024714999999999
Ugt2b5,15.024714999999999
Ythdc1,15.024714999999999
4931407G18Rik,0.51869
Amtn,0.51869
Csn3,0.51869
Gm7714,0.51869
Odam,0.51869
Prol1,0.51869
Smr2,0.51869
Smr3a,0.51869
Ambn,38.558666
Enam,38.558666
Igj,38.558666
Utp3,38.558666
Grsf1,20.26256
Mobkl1a,25.9504
Slc4a4,12.183522999999997
Gc,12.61467
Cox18,51.543009999999995
Afm,20.38127
Afp,20.38127
Alb,20.38127
Rassf6,31.199848333333335
Cxcl1,34.4421980952381
Cxcl15,34.4421980952381
Cxcl2,34.4421980952381
Cxcl3,34.4421980952381
Cxcl5,34.4421980952381
Pf4,34.4421980952381
Ppbp,34.4421980952381
Mthfd2l,31.479205
Epgn,40.850905999999995
Ereg,40.850905999999995
Rchy1,164.81
Thap6,164.81
Cdkl2,3.5020300000000004
Uso1,22.328805714285718
U90926,20.7585
Art3,24.66992666666667
Cxcl9,24.66992666666667
Sdad1,24.66992666666667
Fam47e,15.388425714285715
Scarb2,15.388425714285715
Ccdc158,9.747268666666669
Shroom3,9.747268666666669
Ankrd56,29.55058
11-Sep,55.64788800000001
Ccng2,41.14391666666666
Ccni,41.14391666666666
Mrpl1,29.640189999999997
Anxa3,39.62742
Bmp2k,18.6502
Paqr3,10.00736
Antxr2,37.914229999999996
Rasgef1b,14.396349999999998
A930011G23Rik,3.9342099999999998
Enoph1,14.257136
Hnrpdl,14.257136
Cops4,40.07754142857143
Lin54,40.07754142857143
Sec31a,40.07754142857143
Coq2,22.38339636363636
Plac8,22.38339636363636
Agpat9,9.984783333333334
Fam175a,9.984783333333334
Helq,9.984783333333334
Hpse,9.984783333333334
Mrps18c,9.984783333333334
Cds1,4.859084285714287
Arhgap24,18.177174444444443
Slc10a6,46.87685666666667
1700016H13Rik,4.40677
Aff1,36.855924444444454
Klhl8,1.51139
Hsd17b11,14.04560125
Nudt9,14.04560125
Scpppq1,2.2807025000000003
Sparcl1,2.2807025000000003
Dspp,9.69241
Dmp1,10.26534
Spp1,32.03852555555556
Pkd2,61.86405
Lrrc8c,17.635526923076924
Lrrc8d,17.59697
Zfp326,30.23211
Cdc7,48.309475000000006
Tgfbr3,48.345192631578946
Glmn,30.235359999999996
Rpap2,30.235359999999996
Gfi1,54.245819999999995
Evi5,12.854724000000001
Fam69a,12.854724000000001
Rpl5,12.854724000000001
Mtf2,4.560346428571429
Dr1,31.256729999999997
Pigg,31.256729999999997
Atp5k,15.896139999999999
Mfsd7a,15.896139999999999
Pcgf3,15.896139999999999
Dgkq,41.25737
Gak,41.25737
Idua,41.25737
Slc26a1,41.25737
Tmem175,41.25737
Fgfrl1,19.06786
Crlf2,80.91169
2310001H12Rik,4.417482
Gm10416,4.417482
Plcxd1,4.417482
Gtpbp6,19.307570000000002
Zfp605,19.307570000000002
Golga3,43.10132
Ankle2,11.204164285714286
Gm1679,11.204164285714286
P2rx2,11.204164285714286
Pgam5,11.204164285714286
Pole,11.204164285714286
Pxmp2,11.204164285714286
Fbrsl1,4.82352
Galnt9,2.236645
Ep400,28.234545
Pus1,28.234545
Ulk1,8.26787
Chek2,32.37977600000001
Hscb,32.37977600000001
Ttc28,32.37977600000001
Mir701,48.61504142857143
C130026L21Rik,37.028643333333335
Mn1,37.028643333333335
Cryba4,18.550128750000002
Crybb1,18.550128750000002
Miat,18.550128750000002
Tpst2,18.550128750000002
Adrbk2,38.43104
Asphd2,38.43104
Crybb2,38.43104
Crybb3,38.43104
Gm6583,38.43104
Gm6588,38.43104
Hps4,38.43104
Myo18b,38.43104
Sez6l,38.43104
Srrd,38.43104
Tfip11,38.43104
2900026A02Rik,24.196971666666666
Tmem211,24.196971666666666
Aym1,1.6548760000000002
Mir469,1.6548760000000002
Sgsm1,1.6548760000000002
Wscd2,18.123945000000003
1700069L16Rik,33.040960000000005
Ficd,33.040960000000005
Coro1c,30.349168999999996
Iscu,30.349168999999996
Sart3,30.349168999999996
Selplg,30.349168999999996
Tmem119,30.349168999999996
Acacb,41.40072733333333
Alkbh2,41.40072733333333
Foxn4,41.40072733333333
Kctd10,41.40072733333333
Myo1h,41.40072733333333
Svop,41.40072733333333
Ube3b,41.40072733333333
Ung,41.40072733333333
Usp30,41.40072733333333
BC057022,5.892258
Mmab,5.892258
Mvk,5.892258
Trpv4,5.892258
1500011B03Rik,15.090052727272724
2610524H06Rik,15.090052727272724
4930515G01Rik,15.090052727272724
Ankrd13a,15.090052727272724
Git2,15.090052727272724
Gltp,15.090052727272724
Tchp,15.090052727272724
Hnf1a,7.391584000000002
Sppl3,7.391584000000002
Cabp1,16.381620625000004
Mlec,16.381620625000004
Pop5,16.381620625000004
Rnf10,16.381620625000004
Dynll1,24.17953
Gatc,24.32166
Sfrs9,24.32166
Triap1,24.32166
Cox6a1,4.629426428571429
Msi1,4.629426428571429
Pla2g1b,4.629426428571429
Gcn1l1,20.297295454545456
Pxn,20.297295454545456
Rplp0,20.297295454545456
1110006O24Rik,15.149832727272726
Ccdc64,15.149832727272726
Cit,15.149832727272726
Rab35,15.149832727272726
Prkab1,32.81617
Ccdc60,0.8807225
Tmem233,0.8807225
2410137F16Rik,10.670114210526314
Hspb8,10.670114210526314
Srrm4,10.670114210526314
Suds3,24.28624
Taok3,50.09655
Pebp1,12.104746666666665
Vsig10,12.104746666666665
Ksr2,3.837518333333333
Rfc5,3.837518333333333
Nos1,2.713095
Fbxo21,3.2654525
Fbxw8,3.2654525
Hrk,3.2654525
Tesc,3.2654525
2410131K14Rik,19.413320000000002
Rnft2,19.413320000000002
Med13l,31.55509838709678
Tbx3,14.340072857142856
Tbx5,23.978160000000003
Lhx5,2.00414
Plbd2,2.00414
Rbm19,2.00414
Sds,2.00414
Sdsl,2.00414
Slc24a6,17.001496666666668
1110008J03Rik,19.379566153846152
Ddx54,19.379566153846152
Dtx1,19.379566153846152
Iqcd,19.379566153846152
Rasal1,19.379566153846152
Tpcn1,19.379566153846152
Oas1b,12.8105
Oas1c,12.8105
Oas1e,12.8105
Oas3,12.8105
Oas1a,23.15738
Oas1d,23.15738
Oas1f,23.15738
Oas1g,23.15738
Oas1h,23.15738
Ptpn11,23.15738
Rph3a,23.15738
Erp29,21.109215624999997
Naa25,21.109215624999997
Rpl6,21.109215624999997
Tmem116,21.109215624999997
Trafd1,21.109215624999997
Adam1a,9.52573
Aldh2,36.072943333333335
Acad10,8.4129975
Brap,8.4129975
Atxn2,43.17173
Fam109a,44.064502
Sh2b3,44.064502
Ccdc63,12.204775624999998
Cux2,12.204775624999998
Hvcn1,12.204775624999998
Myl2,12.204775624999998
Ppp1cc,12.204775624999998
Tctn1,12.204775624999998
Pptc7,44.06196444444444
1500011H22Rik,42.636465
Gpn3,42.636465
Rad9b,42.636465
Vps29,42.636465
Arpc3,2.00696
Atp2a2,31.649060909090906
Ift81,39.742135000000005
P2rx7,27.20302
P2rx4,40.7906
Camkk2,33.51438666666667
Anapc5,39.986243333333334
Rnf34,39.986243333333334
Kdm2b,7.63923909090909
Hpd,50.882583999999994
Morn3,50.882583999999994
Orai1,50.882583999999994
Psmd9,50.882583999999994
Rhof,50.882583999999994
Tmem120b,50.882583999999994
Bcl7a,21.15023
Mlxip,12.199786666666666
Clip1,32.788823636363645
Kntc1,32.788823636363645
Rsrc2,32.788823636363645
Zcchc8,32.788823636363645
Ccdc62,32.36815
Denr,32.36815
Gpr81,32.36815
Abcb9,41.34982
Hip1r,41.34982
Vps37b,41.34982
Arl6ip4,27.09732666666667
Ogfod2,27.09732666666667
Pitpnm2,27.09732666666667
