0.03125,0.078125,0.11719,0.13672,0.13672,0.12305,0.10254,0.080566,0.060425,0.04364,0.030548,0.020828,0.013885,0.009079,0.0058365,0.0036964,0.0023103,0.0014269,0.00087202,0.0005278,0.00031668,0.0001885,0.00011139,6.5379e-05,3.8138e-05,2.212e-05,1.2761e-05,7.326e-06,4.1863e-06,2.3819e-06,1.3497e-06,7.6194e-07,4.2859e-07,2.4027e-07,1.3427e-07,7.4807e-08,4.1559e-08,2.3026e-08,1.2725e-08,7.015e-09,3.8583e-09,2.1173e-09,1.1595e-09,6.3368e-10,3.4564e-10,1.8818e-10,1.0227e-10,5.5489e-11,3.0057e-11,1.6255e-11,8.7777e-12,4.7331e-12,2.5486e-12,1.3705e-12,7.3599e-13,3.9476e-13,2.1148e-13,1.1316e-13,6.0482e-14,3.2291e-14,1.7222e-14,9.1756e-15,4.8838e-15,2.5969e-15,1.3796e-15,7.3226e-16,3.8832e-16,2.0575e-16,1.0893e-16,5.7621e-17,3.0457e-17,1.6086e-17,8.49e-18,4.4776e-18,2.3598e-18,1.2428e-18,6.5413e-19,3.4405e-19,1.8085e-19,9.5003e-20,4.9876e-20,2.617e-20,1.3723e-20,7.1923e-21,3.7674e-21,1.9723e-21,1.032e-21,5.3974e-22,2.8214e-22,1.4741e-22,7.698e-23,4.0182e-23,2.0965e-23,1.0933e-23,5.6992e-24,2.9696e-24,1.5467e-24,8.0521e-25,4.1904e-25,2.1799e-25,1.1335e-25,5.8921e-26,3.0616e-26,1.5902e-26,8.257e-27,4.2858e-27,2.2237e-27,1.1534e-27,5.9808e-28,3.1001e-28,1.6064e-28,8.3216e-29,4.3094e-29,2.231e-29,1.1546e-29,5.974e-30,3.09e-30,1.5978e-30,8.2599e-31,4.2688e-31,2.2055e-31,1.1392e-31,5.8828e-32,3.0371e-32,1.5675e-32,8.0884e-33,4.1726e-33,2.152e-33,1.1096e-33,5.7202e-34,2.9481e-34,1.5191e-34,7.8254e-35,4.0304e-35,2.0754e-35,1.0684e-35,5.4992e-36,2.8299e-36,1.456e-36,7.4893e-37,3.8516e-37,1.9805e-37,1.0181e-37,5.233e-38,2.6892e-38,1.3817e-38,7.0977e-39,3.6454e-39,1.872e-39,9.6111e-40,4.9337e-40
0.0041152,0.013717,0.027435,0.042676,0.056902,0.068282,0.075869,0.079482,0.079482,0.076538,0.071436,0.064942,0.057726,0.050325,0.043136,0.036426,0.030355,0.024998,0.020369,0.016438,0.01315,0.010437,0.0082229,0.0064353,0.0050053,0.0038707,0.0029775,0.0022791,0.0017364,0.0013173,0.00099529,0.00074914,0.00056186,0.00041997,0.00031292,0.00023246,0.00017219,0.0001272,9.3729e-05,6.8895e-05,5.0523e-05,3.6968e-05,2.6992e-05,1.9669e-05,1.4305e-05,1.0384e-05,7.5247e-06,5.4434e-06,3.9313e-06,2.8349e-06,2.0411e-06,1.4675e-06,1.0536e-06,7.5538e-07,5.4089e-07,3.8682e-07,2.763e-07,1.9713e-07,1.4048e-07,1e-07,7.1113e-08,5.0517e-08,3.5851e-08,2.5418e-08,1.8005e-08,1.2742e-08,9.0093e-09,6.3648e-09,4.4928e-09,3.1688e-09,2.2333e-09,1.5727e-09,1.1067e-09,7.7825e-10,5.4688e-10,3.8403e-10,2.6949e-10,1.89e-10,1.3246e-10,9.2777e-11,6.4944e-11,4.5434e-11,3.1767e-11,2.2199e-11,1.5504e-11,1.0822e-11,7.5504e-12,5.265e-12,3.6696e-12,2.5563e-12,1.78e-12,1.2388e-12,8.6177e-13,5.9922e-13,4.1648e-13,2.8935e-13,2.0093e-13,1.3948e-13,9.6782e-14,6.7128e-14,4.6542e-14,3.2257e-14,2.2348e-14,1.5477e-14,1.0715e-14,7.4155e-15,5.1302e-15,3.548e-15,2.4529e-15,1.6953e-15,1.1713e-15,8.0901e-16,5.586e-16,3.8558e-16,2.6607e-16,1.8355e-16,1.2659e-16,8.7277e-17,6.0157e-17,4.1453e-17,2.8556e-17,1.9667e-17,1.3541e-17,9.321e-18,6.4145e-18,4.4132e-18,3.0355e-18,2.0874e-18,1.4351e-18,9.8639e-19,6.7783e-19,4.6568e-19,3.1986e-19,2.1966e-19,1.5081e-19,1.0352e-19,7.1042e-20,4.8744e-20,3.3438e-20,2.2933e-20,1.5726e-20,1.0781e-20,7.39e-21,5.0645e-21,3.4701e-21,2.3772e-21,1.6282e-21,1.115e-21,7.6344e-22,5.2262e-22,3.5771e-22
0.00097656,0.0036621,0.0082397,0.01442,0.021629,0.0292,0.0365,0.043017,0.048394,0.052427,0.055049,0.0563,0.0563,0.055217,0.053245,0.050583,0.047421,0.043934,0.040273,0.036564,0.032908,0.029382,0.026043,0.022929,0.020063,0.017455,0.015105,0.013007,0.011149,0.0095151,0.0080878,0.0068486,0.0057785,0.0048592,0.0040731,0.003404,0.0028366,0.0023575,0.0019542,0.001616,0.0013332,0.0010974,0.00090147,0.000739,0.00060464,0.00049379,0.00040254,0.0003276,0.00026618,0.00021593,0.0001749,0.00014146,0.00011426,9.2163e-05,7.4242e-05,5.9731e-05,4.7998e-05,3.8525e-05,3.0886e-05,2.4735e-05,1.9788e-05,1.5814e-05,1.2626e-05,1.0071e-05,8.0251e-06,6.3892e-06,5.0823e-06,4.0393e-06,3.2077e-06,2.5452e-06,2.018e-06,1.5988e-06,1.2657e-06,1.0013e-06,7.9156e-07,6.2533e-07,4.9368e-07,3.895e-07,3.071e-07,2.4199e-07,1.9057e-07,1.4998e-07,1.1797e-07,9.2745e-08,7.2871e-08,5.7225e-08,4.4915e-08,3.5235e-08,2.7628e-08,2.1652e-08,1.6961e-08,1.328e-08,1.0393e-08,8.1298e-09,6.3568e-09,4.9684e-09,3.8815e-09,3.0312e-09,2.3662e-09,1.8463e-09,1.4401e-09,1.1229e-09,8.7519e-10,6.8189e-10,5.3108e-10,4.1349e-10,3.2182e-10,2.5039e-10,1.9474e-10,1.5142e-10,1.1769e-10,9.1451e-11,7.1038e-11,5.5164e-11,4.2825e-11,3.3236e-11,2.5786e-11,2.0001e-11,1.5509e-11,1.2023e-11,9.3178e-12,7.2194e-12,5.592e-12,4.3304e-12,3.3526e-12,2.5949e-12,2.008e-12,1.5534e-12,1.2015e-12,9.2903e-13,7.1822e-13,5.5511e-13,4.2895e-13,3.3139e-13,2.5596e-13,1.9766e-13,1.526e-13,1.1779e-13,9.0906e-14,7.0142e-14,5.4109e-14,4.1733e-14,3.2182e-14,2.4811e-14,1.9125e-14,1.474e-14,1.1358e-14,8.7501e-15,6.7399e-15,5.1906e-15,3.9968e-15
0.00032,0.00128,0.003072,0.0057344,0.009175,0.013212,0.017616,0.022146,0.026575,0.030709,0.034394,0.037521,0.040022,0.041869,0.043066,0.04364,0.04364,0.043126,0.042168,0.040836,0.039203,0.037336,0.0353,0.033151,0.030941,0.028713,0.026504,0.024345,0.022258,0.020263,0.018371,0.016594,0.014934,0.013396,0.011977,0.010677,0.0094905,0.0084132,0.007439,0.0065616,0.0057742,0.00507,0.0044423,0.0038844,0.0033901,0.0029531,0.0025679,0.0022292,0.001932,0.0016717,0.0014444,0.0012461,0.0010736,0.00092369,0.00079369,0.00068113,0.00058383,0.00049984,0.00042745,0.00036514,0.00031159,0.00026562,0.0002262,0.00019245,0.00016358,0.00013892,0.00011787,9.9927e-05,8.4644e-05,7.1641e-05,6.0588e-05,5.1201e-05,4.3236e-05,3.6484e-05,3.0765e-05,2.5925e-05,2.1831e-05,1.8372e-05,1.5452e-05,1.2987e-05,1.0909e-05,9.1584e-06,7.6841e-06,6.4435e-06,5.4003e-06,4.5235e-06,3.7871e-06,3.169e-06,2.6504e-06,2.2157e-06,1.8513e-06,1.5461e-06,1.2907e-06,1.077e-06,8.9824e-07,7.4884e-07,6.2404e-07,5.1982e-07,4.3283e-07,3.6025e-07,2.9973e-07,2.4928e-07,2.0724e-07,1.7223e-07,1.4309e-07,1.1883e-07,9.8652e-08,8.1872e-08,6.7923e-08,5.6333e-08,4.6705e-08,3.871e-08,3.2074e-08,2.6568e-08,2.2e-08,1.8212e-08,1.5072e-08,1.247e-08,1.0314e-08,8.5286e-09,7.0503e-09,5.8267e-09,4.8142e-09,3.9766e-09,3.2839e-09,2.7112e-09,2.2378e-09,1.8466e-09,1.5235e-09,1.2566e-09,1.0362e-09,8.5426e-10,7.0412e-10,5.8024e-10,4.7805e-10,3.9377e-10,3.2428e-10,2.67e-10,2.1979e-10,1.8089e-10,1.4885e-10,1.2246e-10,1.0072e-10,8.2834e-11,6.8108e-11,5.5989e-11,4.6019e-11,3.7817e-11,3.1071e-11,2.5524e-11,2.0964e-11
0.0001286,0.00053584,0.0013396,0.0026048,0.0043413,0.0065119,0.0090443,0.011844,0.014805,0.01782,0.020791,0.023626,0.026251,0.028606,0.03065,0.032353,0.033701,0.034692,0.035334,0.035644,0.035644,0.035361,0.034826,0.034068,0.033122,0.032018,0.030787,0.029456,0.028054,0.026603,0.025125,0.023639,0.022161,0.020706,0.019285,0.017908,0.016581,0.015312,0.014103,0.012958,0.011878,0.010864,0.0099154,0.0090315,0.0082105,0.0074502,0.0067484,0.0061023,0.005509,0.0049656,0.004469,0.0040163,0.0036044,0.0032303,0.0028913,0.0025847,0.0023078,0.0020581,0.0018333,0.0016314,0.0014501,0.0012877,0.0011423,0.0010123,0.00089634,0.00079292,0.00070081,0.00061888,0.00054607,0.00048144,0.00042412,0.00037335,0.00032841,0.00028867,0.00025356,0.00022257,0.00019524,0.00017115,0.00014994,0.00013127,0.00011487,0.00010045,8.779e-05,7.6684e-05,6.6946e-05,5.8414e-05,5.0942e-05,4.4404e-05,3.8685e-05,3.3687e-05,2.932e-05,2.5507e-05,2.218e-05,1.9278e-05,1.6749e-05,1.4545e-05,1.2626e-05,1.0956e-05,9.5023e-06,8.2385e-06,7.14e-06,6.1857e-06,5.3569e-06,4.6374e-06,4.0132e-06,3.4717e-06,3.0023e-06,2.5954e-06,2.2429e-06,1.9377e-06,1.6735e-06,1.4448e-06,1.247e-06,1.076e-06,9.281e-07,8.0032e-07,6.8993e-07,5.946e-07,5.1229e-07,4.4126e-07,3.7997e-07,3.2711e-07,2.8153e-07,2.4224e-07,2.0838e-07,1.7921e-07,1.5408e-07,1.3244e-07,1.1382e-07,9.7789e-08,8.3999e-08,7.2136e-08,6.1935e-08,5.3165e-08,4.5627e-08,3.9149e-08,3.3583e-08,2.8803e-08,2.4699e-08,2.1174e-08,1.8149e-08,1.5554e-08,1.3326e-08,1.1416e-08,9.7776e-09,8.3728e-09,7.1685e-09,6.1363e-09,5.2518e-09,4.494e-09,3.8448e-09
5.9499e-05,0.000255,0.0006557,0.0013114,0.0022481,0.0034685,0.0049551,0.0066742,0.0085811,0.010624,0.012749,0.014901,0.01703,0.019089,0.021037,0.02284,0.024471,0.025911,0.027145,0.028165,0.02897,0.029561,0.029945,0.030131,0.030131,0.029959,0.029629,0.029159,0.028564,0.02786,0.027064,0.026191,0.025256,0.024272,0.023252,0.022208,0.021151,0.020089,0.019032,0.017986,0.016958,0.015954,0.014977,0.014032,0.01312,0.012246,0.011409,0.010612,0.0098535,0.0091354,0.0084567,0.0078171,0.0072158,0.0066518,0.0061239,0.0056308,0.0051711,0.0047434,0.0043462,0.0039779,0.0036369,0.0033218,0.0030309,0.0027629,0.0025162,0.0022895,0.0020813,0.0018905,0.0017158,0.0015559,0.0014098,0.0012765,0.0011549,0.0010442,0.0009434,0.00085176,0.0007685,0.00069293,0.0006244,0.0005623,0.00050607,0.0004552,0.0004092,0.00036765,0.00033013,0.00029629,0.00026577,0.00023828,0.00021352,0.00019124,0.00017121,0.0001532,0.00013702,0.0001225,0.00010947,9.7782e-05,8.7305e-05,7.7919e-05,6.9514e-05,6.1991e-05,5.526e-05,4.9242e-05,4.3862e-05,3.9056e-05,3.4764e-05,3.0933e-05,2.7515e-05,2.4466e-05,2.1747e-05,1.9325e-05,1.7166e-05,1.5244e-05,1.3533e-05,1.201e-05,1.0656e-05,9.4513e-06,8.3804e-06,7.4288e-06,6.5834e-06,5.8326e-06,5.166e-06,4.5744e-06,4.0495e-06,3.5838e-06,3.171e-06,2.8049e-06,2.4806e-06,2.1932e-06,1.9386e-06,1.7132e-06,1.5136e-06,1.337e-06,1.1807e-06,1.0425e-06,9.2024e-07,8.1215e-07,7.166e-07,6.3216e-07,5.5756e-07,4.9166e-07,4.3346e-07,3.8208e-07,3.3672e-07,2.9669e-07,2.6137e-07,2.3021e-07,2.0273e-07,1.785e-07,1.5713e-07,1.383e-07,1.2171e-07
3.0518e-05,0.00013351,0.00035048,0.00071555,0.0012522,0.0019722,0.0028762,0.0039548,0.0051906,0.0065604,0.0080365,0.009589,0.011187,0.012801,0.014401,0.015961,0.017457,0.018869,0.020179,0.021374,0.022443,0.023378,0.024175,0.024832,0.025349,0.02573,0.025977,0.026097,0.026097,0.025985,0.025768,0.025457,0.025059,0.024584,0.024042,0.023441,0.02279,0.022097,0.02137,0.020616,0.019843,0.019057,0.018263,0.017467,0.016673,0.015885,0.015108,0.014345,0.013598,0.012869,0.012161,0.011476,0.010814,0.010176,0.0095637,0.0089769,0.0084158,0.0078806,0.0073711,0.006887,0.0064278,0.0059932,0.0055823,0.0051947,0.0048294,0.0044858,0.0041629,0.00386,0.0035762,0.0033106,0.0030623,0.0028305,0.0026143,0.0024128,0.0022253,0.002051,0.0018891,0.0017388,0.0015995,0.0014704,0.001351,0.0012405,0.0011383,0.0010441,0.00095705,0.00087683,0.00080291,0.00073485,0.00067222,0.00061462,0.0005617,0.00051309,0.00046847,0.00042755,0.00039002,0.00035564,0.00032415,0.00029533,0.00026896,0.00024485,0.00022281,0.00020268,0.0001843,0.00016753,0.00015222,0.00013827,0.00012555,0.00011396,0.00010341,9.3806e-05,8.5065e-05,7.7114e-05,6.9884e-05,6.3313e-05,5.7343e-05,5.192e-05,4.6997e-05,4.2528e-05,3.8474e-05,3.4796e-05,3.1461e-05,2.8439e-05,2.57e-05,2.3219e-05,2.0972e-05,1.8937e-05,1.7096e-05,1.543e-05,1.3923e-05,1.2561e-05,1.1329e-05,1.0215e-05,9.2094e-06,8.3006e-06,7.4798e-06,6.7387e-06,6.0698e-06,5.4662e-06,4.9215e-06,4.4303e-06,3.9872e-06,3.5878e-06,3.2278e-06,2.9033e-06,2.6109e-06,2.3476e-06,2.1104e-06,1.8969e-06,1.7046e-06,1.5316e-06,1.3759e-06
1.6935e-05,7.5267e-05,0.00020071,0.00041629,0.00074007,0.0011841,0.0017543,0.0024504,0.0032672,0.0041949,0.0052203,0.0063276,0.0074994,0.0087173,0.0099626,0.011217,0.012464,0.013685,0.014868,0.015998,0.017065,0.018058,0.01897,0.019795,0.020528,0.021167,0.02171,0.022156,0.022508,0.022767,0.022935,0.023018,0.023018,0.02294,0.02279,0.022573,0.022294,0.02196,0.021574,0.021144,0.020674,0.02017,0.019636,0.019078,0.0185,0.017906,0.017301,0.016687,0.016069,0.01545,0.014832,0.014218,0.01361,0.013011,0.012422,0.011845,0.011281,0.010731,0.010197,0.0096781,0.0091763,0.0086916,0.0082243,0.0077746,0.0073427,0.0069285,0.0065319,0.0061528,0.0057909,0.0054458,0.0051173,0.004805,0.0045084,0.0042271,0.0039605,0.0037082,0.0034697,0.0032444,0.0030318,0.0028314,0.0026426,0.002465,0.002298,0.0021411,0.0019938,0.0018557,0.0017262,0.001605,0.0014915,0.0013853,0.0012861,0.0011935,0.001107,0.0010263,0.00095111,0.00088103,0.00081577,0.00075503,0.00069853,0.000646,0.00059719,0.00055186,0.00050978,0.00047074,0.00043453,0.00040096,0.00036986,0.00034105,0.00031439,0.00028971,0.00026688,0.00024578,0.00022627,0.00020825,0.00019161,0.00017624,0.00016206,0.00014898,0.00013692,0.00012579,0.00011554,0.0001061,9.7404e-05,8.9397e-05,8.2027e-05,7.5246e-05,6.9009e-05,6.3273e-05,5.8e-05,5.3155e-05,4.8702e-05,4.4613e-05,4.0858e-05,3.741e-05,3.4246e-05,3.1343e-05,2.868e-05,2.6237e-05,2.3998e-05,2.1946e-05,2.0065e-05,1.8341e-05,1.6762e-05,1.5317e-05,1.3993e-05,1.2781e-05,1.1673e-05,1.0658e-05,9.7297e-06,8.8808e-06,8.1046e-06
1e-05,4.5e-05,0.0001215,0.00025515,0.00045927,0.00074402,0.001116,0.0015784,0.0021308,0.0027701,0.0034903,0.0042835,0.0051402,0.0060496,0.0070003,0.0079803,0.0089779,0.0099813,0.010979,0.011962,0.012919,0.013842,0.014722,0.015554,0.016332,0.017051,0.017707,0.018297,0.01882,0.019274,0.019659,0.019976,0.020226,0.02041,0.02053,0.020589,0.020589,0.020533,0.020425,0.020268,0.020065,0.01982,0.019537,0.019219,0.01887,0.018492,0.01809,0.017667,0.017225,0.016768,0.016299,0.015819,0.015333,0.014841,0.014346,0.013851,0.013356,0.012864,0.012376,0.011894,0.011418,0.01095,0.010491,0.010041,0.0096017,0.0091734,0.0087564,0.0083512,0.0079582,0.0075776,0.0072096,0.0068542,0.0065115,0.0061814,0.005864,0.0055591,0.0052665,0.0049861,0.0047176,0.0044608,0.0042155,0.0039813,0.0037579,0.0035451,0.0033426,0.0031499,0.0029667,0.0027928,0.0026278,0.0024713,0.002323,0.0021826,0.0020498,0.0019241,0.0018054,0.0016933,0.0015875,0.0014876,0.0013935,0.0013048,0.0012213,0.0011427,0.0010688,0.00099926,0.00093393,0.00087255,0.00081493,0.00076086,0.00071013,0.00066257,0.000618,0.00057624,0.00053714,0.00050054,0.00046629,0.00043426,0.00040431,0.00037632,0.00035017,0.00032575,0.00030294,0.00028166,0.00026181,0.00024329,0.00022602,0.00020993,0.00019494,0.00018097,0.00016796,0.00015585,0.00014458,0.0001341,0.00012435,0.00011528,0.00010685,9.901e-05,9.173e-05,8.4968e-05,7.8687e-05,7.2857e-05,6.7444e-05,6.2422e-05,5.7762e-05,5.344e-05,4.9432e-05,4.5716e-05,4.2272e-05,3.908e-05,3.6123e-05,3.3383e-05,3.0846e-05
6.2092e-06,2.8224e-05,7.6974e-05,0.00016328,0.00029687,0.00048578,0.00073604,0.0010515,0.0014338,0.0018828,0.0023963,0.0029706,0.0036008,0.0042806,0.0050033,0.0057614,0.0065471,0.0073523,0.0081693,0.0089901,0.0098074,0.010614,0.011404,0.01217,0.012907,0.013611,0.014278,0.014903,0.015483,0.016017,0.016502,0.016938,0.017323,0.017657,0.01794,0.018173,0.018357,0.018492,0.018581,0.018624,0.018624,0.018583,0.018502,0.018385,0.018233,0.018049,0.017835,0.017593,0.017327,0.017037,0.016728,0.0164,0.016056,0.015698,0.015328,0.014948,0.014559,0.014165,0.013765,0.013362,0.012957,0.012552,0.012147,0.011744,0.011343,0.010947,0.010555,0.010168,0.0097873,0.0094133,0.0090465,0.0086875,0.0083365,0.0079939,0.00766,0.007335,0.0070191,0.0067125,0.0064152,0.0061273,0.0058488,0.0055797,0.0053199,0.0050693,0.0048279,0.0045955,0.0043721,0.0041574,0.0039512,0.0037535,0.0035639,0.0033823,0.0032085,0.0030423,0.0028834,0.0027316,0.0025868,0.0024486,0.0023169,0.0021913,0.0020718,0.0019581,0.0018499,0.001747,0.0016493,0.0015564,0.0014683,0.0013848,0.0013055,0.0012304,0.0011592,0.0010918,0.001028,0.00096761,0.00091051,0.00085652,0.00080551,0.00075732,0.00071181,0.00066885,0.00062831,0.00059007,0.00055402,0.00052003,0.00048801,0.00045784,0.00042943,0.00040269,0.00037752,0.00035384,0.00033157,0.00031063,0.00029095,0.00027246,0.00025508,0.00023876,0.00022344,0.00020906,0.00019556,0.0001829,0.00017102,0.00015989,0.00014945,0.00013966,0.00013049,0.0001219,0.00011385,0.00010632,9.9267e-05,9.2666e-05,8.6488e-05
