0.68093,0.11715,0.060351,0.040245,0.029136,0.021447,0.015655,0.011231,0.007899,0.0054463,0.0036854,0.0024509,0.0016042,0.0010349,0.00065892,0.0004145,0.0002579,0.00015885,9.6947e-05,5.8666e-05,3.5223e-05,2.0996e-05,1.2431e-05,7.3147e-06,4.279e-06,2.4897e-06,1.4412e-06,8.3036e-07,4.7628e-07,2.7204e-07,1.5477e-07,8.7726e-08,4.9549e-08,2.7893e-08,1.5652e-08,8.7571e-09,4.8855e-09,2.7182e-09,1.5084e-09,8.3504e-10,4.6117e-10,2.5413e-10,1.3973e-10,7.6676e-11,4.1992e-11,2.2954e-11,1.2524e-11,6.8216e-12,3.7094e-12,2.0138e-12,1.0916e-12,5.9082e-13,3.1932e-13,1.7234e-13,9.2892e-14,5.0003e-14,2.6883e-14,1.4436e-14,7.7425e-15,4.148e-15,2.2198e-15,1.1867e-15,6.3372e-16,3.3809e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16,2.2204e-16
0.15496,0.047538,0.044577,0.049388,0.055008,0.059374,0.061734,0.061947,0.060213,0.05691,0.052482,0.047364,0.041936,0.036505,0.031301,0.026478,0.022125,0.018285,0.01496,0.012128,0.0097492,0.0077769,0.0061596,0.0048465,0.0037901,0.0029472,0.0022796,0.0017545,0.0013442,0.0010253,0.0007789,0.00058943,0.00044443,0.00033396,0.00025013,0.00018677,0.00013905,0.00010324,7.6447e-05,5.6466e-05,4.1608e-05,3.0589e-05,2.2439e-05,1.6427e-05,1.2001e-05,8.7507e-06,6.3691e-06,4.6274e-06,3.3564e-06,2.4305e-06,1.7572e-06,1.2685e-06,9.1443e-07,6.5825e-07,4.7319e-07,3.3972e-07,2.4358e-07,1.7444e-07,1.2478e-07,8.9152e-08,6.3627e-08,4.5361e-08,3.2306e-08,2.2984e-08,1.6337e-08,1.1601e-08,8.2301e-09,5.8336e-09,4.1313e-09,2.9233e-09,2.0668e-09,1.4601e-09,1.0307e-09,7.2702e-10,5.1244e-10,3.6093e-10,2.5404e-10,1.7868e-10,1.256e-10,8.8225e-11,6.1934e-11,4.345e-11,3.0465e-11,2.1347e-11,1.495e-11,1.0464e-11,7.32e-12,5.1179e-12,3.5764e-12,2.4979e-12,1.7438e-12,1.2167e-12,8.4853e-13,5.9149e-13,4.1212e-13,2.8702e-13,1.998e-13,1.3903e-13,9.6699e-14,6.7229e-14,4.6721e-14
0.027427,0.011314,0.013699,0.018436,0.024145,0.030148,0.035938,0.041122,0.045423,0.048674,0.050807,0.051837,0.05184,0.050937,0.049271,0.046998,0.04427,0.04123,0.038005,0.034706,0.031423,0.028228,0.025175,0.022302,0.019635,0.017188,0.014965,0.012965,0.011179,0.0095972,0.0082053,0.006988,0.0059296,0.0050141,0.0042262,0.003551,0.0029749,0.0024854,0.0020709,0.0017212,0.001427,0.0011805,0.00097436,0.00080255,0.00065971,0.00054124,0.00044323,0.00036232,0.00029568,0.0002409,0.00019596,0.00015916,0.00012909,0.00010455,8.4556e-05,6.8298e-05,5.5096e-05,4.4392e-05,3.5725e-05,2.8717e-05,2.3059e-05,1.8495e-05,1.4819e-05,1.1862e-05,9.4854e-06,7.5779e-06,6.0484e-06,4.8233e-06,3.843e-06,3.0593e-06,2.4334e-06,1.9341e-06,1.536e-06,1.2189e-06,9.6656e-07,7.6591e-07,6.0648e-07,4.7992e-07,3.7951e-07,2.9992e-07,2.3686e-07,1.8695e-07,1.4747e-07,1.1625e-07,9.1594e-08,7.2125e-08,5.6762e-08,4.4648e-08,3.5101e-08,2.7581e-08,2.1661e-08,1.7003e-08,1.3341e-08,1.0462e-08,8.2008e-09,6.4254e-09,5.0321e-09,3.9392e-09,3.0824e-09,2.4109e-09,1.8849e-09
0.0068439,0.0033746,0.0046895,0.0069855,0.0099625,0.013441,0.01724,0.021173,0.025063,0.02875,0.0321,0.035013,0.037418,0.039277,0.040577,0.041329,0.041564,0.041323,0.040658,0.039628,0.038291,0.036708,0.034934,0.033023,0.031022,0.028974,0.026916,0.024879,0.022888,0.020963,0.019121,0.017373,0.015727,0.014187,0.012757,0.011435,0.010219,0.0091078,0.0080955,0.0071775,0.0063483,0.0056019,0.0049324,0.0043338,0.0038002,0.0033258,0.0029053,0.0025335,0.0022054,0.0019167,0.0016632,0.001441,0.0012466,0.001077,0.00092916,0.00080057,0.0006889,0.00059208,0.00050826,0.00043581,0.00037327,0.00031937,0.00027296,0.00023306,0.0001988,0.00016941,0.00014423,0.00012269,0.00010427,8.8544e-05,7.5126e-05,6.3691e-05,5.3954e-05,4.5671e-05,3.8631e-05,3.2653e-05,2.7581e-05,2.328e-05,1.9637e-05,1.6553e-05,1.3945e-05,1.174e-05,9.8784e-06,8.3067e-06,6.9811e-06,5.8637e-06,4.9224e-06,4.13e-06,3.4634e-06,2.9028e-06,2.4318e-06,2.0362e-06,1.7041e-06,1.4255e-06,1.1919e-06,9.9612e-07,8.3213e-07,6.9484e-07,5.7995e-07,4.8386e-07,4.0352e-07
0.00231,0.001249,0.0018906,0.0029973,0.0045058,0.006379,0.0085653,0.010997,0.013596,0.016279,0.018964,0.021574,0.024042,0.02631,0.028334,0.030081,0.031528,0.032666,0.033493,0.034016,0.034249,0.03421,0.033921,0.033408,0.032698,0.031817,0.030793,0.029652,0.028419,0.027117,0.025768,0.02439,0.023001,0.021615,0.020247,0.018906,0.017602,0.016342,0.015132,0.013976,0.012877,0.011837,0.010857,0.009937,0.0090768,0.0082751,0.0075302,0.0068402,0.0062028,0.0056156,0.0050759,0.0045811,0.0041285,0.0037154,0.003339,0.0029969,0.0026863,0.002405,0.0021506,0.0019209,0.0017139,0.0015275,0.0013599,0.0012095,0.0010747,0.00095402,0.0008461,0.00074971,0.00066372,0.0005871,0.0005189,0.00045825,0.00040437,0.00035656,0.00031417,0.00027661,0.00024338,0.00021399,0.00018803,0.00016511,0.00014489,0.00012706,0.00011137,9.7551e-05,8.54e-05,7.472e-05,6.534e-05,5.7106e-05,4.9884e-05,4.3552e-05,3.8005e-05,3.3149e-05,2.8898e-05,2.5181e-05,2.1932e-05,1.9093e-05,1.6615e-05,1.4452e-05,1.2565e-05,1.092e-05,9.4861e-06
0.0014795,0.00054073,0.00086738,0.0014343,0.0022348,0.0032697,0.0045304,0.0059965,0.0076385,0.0094195,0.011298,0.013232,0.015177,0.017093,0.018943,0.020693,0.022316,0.023789,0.025095,0.02622,0.027159,0.027908,0.028467,0.028842,0.029039,0.029067,0.028938,0.028665,0.02826,0.027738,0.027112,0.026397,0.025606,0.024753,0.023849,0.022907,0.021937,0.02095,0.019953,0.018956,0.017965,0.016986,0.016026,0.015087,0.014176,0.013293,0.012442,0.011625,0.010843,0.010097,0.009388,0.0087151,0.0080786,0.007478,0.0069126,0.0063816,0.0058839,0.0054183,0.0049836,0.0045786,0.0042018,0.0038518,0.0035274,0.0032269,0.0029492,0.0026928,0.0024564,0.0022388,0.0020387,0.0018549,0.0016862,0.0015317,0.0013902,0.0012609,0.0011427,0.0010349,0.00093658,0.00084702,0.00076551,0.0006914,0.00062407,0.00056294,0.0005075,0.00045724,0.00041172,0.00037053,0.00033327,0.0002996,0.00026918,0.00024173,0.00021697,0.00019465,0.00017455,0.00015644,0.00014015,0.00012549,0.00011232,0.00010049,8.9868e-05,8.0333e-05,7.1781e-05
0.0032242,0.00026266,0.00043937,0.00074897,0.0011976,0.0017947,0.0025442,0.0034432,0.0044828,0.0056483,0.0069211,0.0082791,0.0096986,0.011155,0.012624,0.014082,0.015506,0.016877,0.018178,0.019392,0.020507,0.021514,0.022405,0.023175,0.023821,0.024343,0.024742,0.02502,0.025182,0.025233,0.025179,0.025026,0.024784,0.024458,0.024056,0.023588,0.023061,0.022482,0.021859,0.0212,0.02051,0.019798,0.019067,0.018325,0.017577,0.016826,0.016078,0.015335,0.014602,0.013881,0.013175,0.012485,0.011815,0.011164,0.010535,0.0099285,0.009345,0.0087849,0.0082486,0.0077361,0.0072474,0.0067822,0.0063403,0.0059212,0.0055244,0.0051492,0.0047951,0.0044614,0.0041472,0.0038519,0.0035747,0.0033147,0.0030713,0.0028436,0.0026308,0.0024322,0.002247,0.0020745,0.0019139,0.0017646,0.001626,0.0014973,0.0013779,0.0012673,0.001165,0.0010702,0.00098269,0.00090181,0.00082714,0.00075827,0.00069479,0.0006363,0.00058245,0.00053291,0.00048736,0.0004455,0.00040705,0.00037176,0.00033938,0.0003097,0.00028249
0.0090376,0.00013926,0.00024044,0.0004194,0.00068396,0.0010438,0.0015056,0.0020724,0.0027434,0.0035139,0.0043764,0.0053205,0.0063339,0.0074028,0.0085126,0.0096482,0.010795,0.011938,0.013063,0.014158,0.015212,0.016214,0.017154,0.018027,0.018825,0.019544,0.02018,0.020732,0.021198,0.021579,0.021875,0.022089,0.022222,0.022278,0.022262,0.022175,0.022024,0.021812,0.021545,0.021227,0.020863,0.020458,0.020017,0.019543,0.019043,0.018519,0.017976,0.017418,0.016849,0.016271,0.015689,0.015104,0.01452,0.013938,0.013362,0.012792,0.012232,0.011681,0.011142,0.010616,0.010103,0.0096048,0.0091215,0.0086538,0.008202,0.0077664,0.0073472,0.0069443,0.0065578,0.0061875,0.0058334,0.0054951,0.0051723,0.0048649,0.0045723,0.0042942,0.0040302,0.0037799,0.0035427,0.0033182,0.003106,0.0029056,0.0027164,0.0025381,0.0023701,0.0022119,0.0020632,0.0019235,0.0017922,0.0016691,0.0015536,0.0014454,0.0013441,0.0012493,0.0011607,0.0010778,0.0010004,0.00092819,0.0008608,0.00079798,0.00073943
0.020968,7.9079e-05,0.00013996,0.00024856,0.00041166,0.00063726,0.00093189,0.0012999,0.0017435,0.0022623,0.0028539,0.0035141,0.0042369,0.0050149,0.0058399,0.0067027,0.007594,0.0085039,0.009423,0.010342,0.011251,0.012142,0.013008,0.013841,0.014636,0.015385,0.016085,0.016732,0.017323,0.017855,0.018327,0.018738,0.019087,0.019375,0.019602,0.019771,0.019882,0.019937,0.019939,0.019891,0.019794,0.019653,0.019469,0.019247,0.018988,0.018697,0.018376,0.018029,0.017657,0.017265,0.016855,0.01643,0.015992,0.015543,0.015087,0.014625,0.014158,0.01369,0.013222,0.012755,0.012291,0.011831,0.011376,0.010927,0.010486,0.010054,0.0096298,0.0092156,0.0088115,0.0084179,0.0080353,0.007664,0.0073041,0.0069558,0.0066192,0.0062943,0.0059812,0.0056798,0.0053899,0.0051116,0.0048445,0.0045885,0.0043434,0.004109,0.003885,0.0036711,0.0034671,0.0032726,0.0030875,0.0029113,0.0027437,0.0025846,0.0024335,0.0022901,0.0021542,0.0020254,0.0019035,0.0017881,0.0016791,0.001576,0.0014786
0.040486,4.7455e-05,8.568e-05,0.00015437,0.00025886,0.00040538,0.00059939,0.00084517,0.0011456,0.0015021,0.0019147,0.0023821,0.0029017,0.0034698,0.004082,0.0047331,0.0054172,0.0061281,0.0068595,0.0076048,0.0083576,0.0091114,0.0098602,0.010598,0.01132,0.01202,0.012694,0.013339,0.01395,0.014524,0.015058,0.015552,0.016002,0.016407,0.016768,0.017083,0.017353,0.017577,0.017757,0.017893,0.017986,0.018038,0.01805,0.018024,0.017962,0.017865,0.017736,0.017576,0.017388,0.017174,0.016936,0.016675,0.016395,0.016096,0.015781,0.015452,0.015111,0.014759,0.014398,0.01403,0.013656,0.013277,0.012896,0.012513,0.012129,0.011746,0.011364,0.010986,0.01061,0.010238,0.0098718,0.0095107,0.0091556,0.0088071,0.0084656,0.0081315,0.0078051,0.0074866,0.0071763,0.0068744,0.0065811,0.0062963,0.0060202,0.0057528,0.0054941,0.0052441,0.0050027,0.0047698,0.0045454,0.0043293,0.0041214,0.0039215,0.0037295,0.0035453,0.0033686,0.0031992,0.003037,0.0028818,0.0027333,0.0025914,0.0024559
