0.56255,0.18336,0.092885,0.05456,0.034876,0.023528,0.016464,0.011826,0.0086607,0.0064388,0.0048442
0.47293,0.18554,0.11043,0.072156,0.049355,0.034766,0.025021,0.018312,0.013585,0.010192,0.0077187
0.45195,0.17978,0.11136,0.075708,0.053688,0.039015,0.028821,0.02155,0.016269,0.012379,0.0094834
0.44121,0.17179,0.109,0.076308,0.055903,0.042038,0.03215,0.024878,0.019418,0.015257,0.012049
0.44133,0.17107,0.10866,0.076176,0.055907,0.042131,0.032301,0.025065,0.019625,0.015471,0.012263
